"Hostname","OS Type","IP Address","MAC Address","WLAN (SSID)","AP MAC","Traffic (Session)","Traffic (uplink)","Traffic (downlink)","Data Rate (up)","Data Rate (down)","RSSI","SNR","Radio Type","VLAN","Channel","User Name","Auth Method","Auth Status","Control Plane","Session start time"
"Samsung","Unknown","10.50.1.142/::","00:C3:F4:7E:0A:11","EHC TV","B4:79:C8:15:4D:20","109335038","786446","108548592","13","1866","-74","22","g/n","50","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 04:59:57"
"Samsung","Unknown","10.30.3.248/::","00:C3:F4:7E:0A:C3","EHC TV","20:58:69:0C:6A:30","1438524178","62999768","1375524410","141891","3098027","-76","19","g/n","30","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/05 09:12:41"
"Samsung","Unknown","10.100.2.133/::","00:C3:F4:7E:0A:E3","EHC TV","20:58:69:0C:7A:40","446860940","19023594","427837346","4436","99775","-71","25","g/n","100","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/05 13:14:23"
"Samsung","Unknown","10.30.7.5/::","00:C3:F4:7E:0B:02","EHC TV","C8:03:F5:33:C0:C0","37425054","1907269","35517785","6212","115693","-79","16","g/n","30","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/05 13:01:33"
"Samsung","Unknown","10.30.1.184/::","00:C3:F4:7E:0B:1F","EHC TV","C8:03:F5:33:E5:D0","12386465","365724","12020741","139","4598","-73","23","g/n","30","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/05 12:30:07"
"Samsung","Unknown","10.100.6.14/::","00:C3:F4:7E:0B:3B","EHC TV","20:58:69:0C:86:C0","927748961","44616681","883132280","1045","20690","-75","18","g/n","100","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 17:43:36"
"Samsung","Unknown","10.60.1.9/::","00:C3:F4:7E:0B:77","EHC TV","C8:03:F5:33:AA:30","4885746","248395","4637351","1084","20250","-81","14","g/n","60","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/05 13:12:00"
"Samsung","Unknown","10.100.2.137/::","00:C3:F4:86:2D:62","EHC TV","20:58:69:0C:63:50","1462373437","67029236","1395344201","3642","75833","-70","23","g/n","100","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 23:44:32"
"Samsung","Unknown","10.30.3.49/::","00:C3:F4:86:2E:1D","EHC TV","C8:03:F5:33:AC:20","774041634","27033137","747008497","3515","97152","-78","17","g/n","30","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/05 10:58:09"
"Samsung","Unknown","10.30.5.168/::","00:C3:F4:86:2E:6E","EHC TV","C8:03:F5:33:A9:D0","2973451615","106802475","2866649140","282546","7583727","-71","24","g/n","30","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/05 06:58:43"
"Samsung","Unknown","10.90.3.117/::","00:C3:F4:86:2E:81","EHC TV","B4:79:C8:10:DE:70","130603481","611013","129992468","16","3509","-66","28","N/A","90","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/05 13:15:29"
"Samsung","Unknown","10.20.0.184/::","00:C3:F4:86:2E:AA","EHC TV","C8:03:F5:33:A7:F0","264702666","10934529","253768137","1521","35314","-85","12","g/n","20","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/05 11:09:45"
"Samsung","Unknown","10.90.3.79/::","00:C3:F4:86:2F:4F","EHC TV","B4:79:C8:10:D9:00","44510732","2787924","41722808","3375","50511","-78","17","g/n","90","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/05 13:00:20"
"Samsung","Unknown","10.100.7.165/::","00:C3:F4:86:2F:72","EHC TV","20:58:69:0C:6D:B0","98035352","596780","97438572","13","2262","-71","25","g/n","100","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 23:13:46"
"Samsung","Unknown","10.30.1.28/::","00:C3:F4:86:45:C5","EHC TV","C8:03:F5:33:B0:A0","17783134","78133","17705001","16","3784","-84","10","g/n","30","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/05 11:58:04"
"Samsung","Unknown","10.100.3.224/::","00:C3:F4:86:46:50","EHC TV","20:58:69:0C:B0:80","3892097","762212","3129885","68","279","-75","21","g/n","100","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/05 08:07:48"
"Samsung","Unknown","10.100.7.82/::","00:C3:F4:86:46:C2","EHC TV","20:58:69:0C:98:30","7041239","354158","6687081","4118","77756","-84","14","g/n","100","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/05 13:14:14"
"Samsung","Unknown","10.30.1.205/::","00:C3:F4:86:48:7B","EHC TV","C8:03:F5:33:AC:20","16220433","1371181","14849252","602","6524","-72","23","g/n","30","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/05 10:00:46"
"Samsung","Unknown","10.100.2.4/::","00:C3:F4:86:48:7F","EHC TV","20:58:69:0C:79:00","24094365700","995223695","23099142005","48059","1115469","-71","24","g/n","100","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/06/25 13:12:11"
"Samsung","Unknown","10.100.5.58/::","00:C3:F4:86:48:84","EHC TV","20:58:69:0C:A9:F0","7632505","1321491","6311014","669","3195","-81","16","g/n","100","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/05 03:08:25"
"iPhone","Unknown","10.50.1.15/::","02:3E:3C:AD:A4:E7","EHC TV","B4:79:C8:10:F4:40","6696640","748266","5948374","5021","39921","-92","11","a/n/ac","50","165","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/05 13:11:22"
"realme-P1-Pro-5G","Unknown","10.80.1.103/::","02:6C:0C:2A:C6:BB","EHC TV","C8:03:F5:33:C2:D0","1911212370","118589124","1792623246","7861","118834","-65","31","g/n","80","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/05 09:02:59"
"Redmi-Note-8","Unknown","10.60.6.13/::","04:C8:07:9D:13:44","EHC TV","20:58:69:22:90:60","4178263","55660","4122603","206","15268","-92","9","a/n/ac","60","140","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/05 13:05:19"
"S24-Ultra-alkhas-b-am-al-bd","Unknown","10.60.1.160/::","06:54:EE:55:45:B0","EHC TV","20:58:69:0C:81:B0","201132296","4323868","196808428","984","44831","-93","8","a/n/ac","60","165","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/05 12:03:33"
"Ahmed","Unknown","10.100.2.53/::","06:56:39:2D:9D:9C","EHC TV","20:58:69:0C:A2:80","98108381","3920493","94187888","2776","66705","-66","30","g/n","100","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/05 12:49:15"
"Galaxy-A25-5G","Unknown","10.30.6.150/::","06:72:CE:1E:E5:86","EHC TV","20:58:69:0C:72:D0","17346715","5526091","11820624","9903","21183","-87","15","a/n/ac","30","104","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/05 13:04:44"
"M13-alkhas-b-Mohammed","Unknown","10.60.3.12/::","0A:71:04:3C:C8:0E","EHC TV","8C:FE:74:00:D6:40","10810179","69613","10740566","44","6911","-68","28","g/n","60","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/05 11:38:57"
"Galaxy-A13","Unknown","10.100.3.151/::","0A:A0:6A:A8:71:F0","EHC TV","20:58:69:0C:B0:80","413670820","44343143","369327677","43644","363511","-64","32","g/n","100","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/05 10:32:18"
"OPPO-Reno8-Z-5G","Unknown","10.50.5.115/::","0A:BC:A9:7E:F8:3E","EHC TV","C8:03:F5:35:26:40","1058593995","66718119","991875876","7097","105518","-65","29","g/n","50","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/05 10:37:11"
"realme-9i","Unknown","10.80.7.215/::","0A:BE:CF:92:62:8E","EHC TV","70:CA:97:25:BD:40","44092890","2032422","42060468","5773","119489","-66","30","g/n","80","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/05 13:10:35"
"Galaxy-S24-FE-5G","Unknown","10.100.7.121/::","0A:EF:74:5D:8E:30","EHC TV","20:58:69:0C:A2:D0","19507501","2599865","16907636","5676","36916","-84","10","g/n","100","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/05 13:08:29"
"Redmi-Note-11E","Unknown","10.30.6.201/::","0E:29:8F:18:DC:32","EHC TV","20:58:69:0C:72:D0","12852169","1644860","11207309","1045","7120","-89","13","a/n/ac","30","104","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/05 12:25:03"
"","Unknown","10.80.7.226/::","0E:4B:CB:7D:26:D8","EHC TV","20:58:69:0C:88:F0","25662738","2006264","23656474","341","4025","-79","16","g/n","80","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/05 11:36:37"
"Galaxy-A55-5G","Unknown","10.30.1.41/::","0E:A6:71:EF:B3:50","EHC TV","C8:03:F5:33:C0:C0","158175927","26286641","131889286","4045","20300","-95","6","a/n/ac","30","124","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/05 11:27:20"
"Redmi-Note-10-Pro-Max","Unknown","10.60.6.116/::","0E:B5:66:CA:61:17","EHC TV","B4:79:C8:10:F8:40","","","","","","","","N/A","60","","N/A","Standard+Open","AUTHORIZED","","2025/07/05 11:43:44"
"iPhone","Unknown","10.20.1.200/::","10:A2:D3:D0:17:18","EHC TV","C8:03:F5:33:A7:F0","34546629","2961343","31585286","8318","88722","-86","11","g/n","20","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/05 13:04:41"
"A35-alkhas-b-ysry","Unknown","10.20.1.38/::","12:39:D9:6E:F6:DA","EHC TV","B4:79:C8:10:D4:60","14891655","1864703","13026952","228","1597","-84","12","g/n","20","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/05 11:00:20"
"HONOR-X5-Plus","Unknown","10.60.7.162/::","12:8D:79:D0:2D:BE","EHC TV","B4:79:C8:10:EE:40","40668","14227","26441","159","297","-94","8","a/n/ac","60","36","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/05 13:12:08"
"HONOR-X7b","Unknown","10.80.2.132/::","12:B9:E6:9F:BE:F0","EHC TV","70:CA:97:25:BD:70","0","0","0","0","0","0","0","N/A","80","52","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/05 13:11:22"
"iPhone","Unknown","10.30.1.218/::","16:0A:0E:64:9F:DE","EHC TV","20:58:69:0C:75:20","41504","22462","19042","98","83","-77","18","g/n","30","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/05 13:12:11"
"moto-g23","Unknown","10.30.7.6/::","16:1B:DA:8C:00:A0","EHC TV","20:58:69:0C:72:D0","9069994","471257","8598737","6041","110240","-93","9","N/A","30","104","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/05 13:12:45"
"Redmi-12-5G","Unknown","10.100.4.241/::","16:37:A6:2E:D8:8A","EHC TV","20:58:69:0C:B3:30","475411409","79769402","395642007","56493","280199","-67","27","g/n","100","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/05 12:13:17"
"Tab-S9-FE-alkhas-b-mhmd","Unknown","10.20.1.72/::","16:56:12:E9:CF:41","EHC TV","B4:79:C8:11:06:40","1270897809","53015002","1217882807","13929","319990","-70","27","g/n","20","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/05 10:33:37"
"Babirye-s-A20s","Unknown","10.30.7.26/::","16:CF:31:05:30:5F","EHC TV","70:CA:97:25:A5:80","59150337","567920","58582417","28","2951","-67","29","g/n","30","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/05 07:15:33"
"Redmi-Note-8","Unknown","10.80.5.31/::","18:87:40:C5:9B:A8","EHC TV","C8:03:F5:33:C5:A0","78094486","4670091","73424395","3521","55372","-82","20","a/n/ac","80","116","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/05 12:43:45"
"A15-alkhas-b-Marim","Unknown","10.20.1.251/::","1A:72:11:1D:FD:B0","EHC TV","C8:03:F5:33:AC:B0","7314452","2053053","5261399","837","2147","-90","11","a/n/ac","20","157","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/05 12:34:21"
"Galaxy-S23-Ultra","Unknown","10.20.1.223/::","1E:61:4F:35:93:D6","EHC TV","C8:03:F5:34:4E:F0","7198278","980912","6217366","322","2041","-82","13","g/n","20","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/05 12:23:53"
"Redmi-13C","Unknown","10.30.5.4/::","22:12:6E:AD:38:41","EHC TV","C8:03:F5:33:A9:00","18060742","2164547","15896195","163","1202","-80","16","g/n","30","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/05 09:13:24"
"Galaxy-S24-Ultra","Unknown","10.30.0.119/::","22:43:37:D9:B3:D1","EHC TV","20:58:69:0C:6A:00","245320720","9972201","235348519","1358","32063","-83","18","a/n/ac","30","48","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/05 10:28:26"
"riham-said-s-A55","Unknown","10.40.3.101/::","22:64:5E:83:D0:44","EHC TV","84:23:88:1E:4B:E0","273164159","10063937","263100222","300","7857","-75","15","a/n/ac","40","44","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/05 03:56:04"
"M2006C3LG-bassam","Android","10.90.0.74/::","24:11:45:AD:D3:59","EHC TV","B4:79:C8:10:E0:10","479380470","15986799","463393671","5809","168384","-78","20","g/n","90","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/05 02:57:18"
"iPhone","Unknown","10.60.7.125/::","26:2C:68:95:ED:5D","EHC TV","C8:03:F5:33:B1:00","1324313","28115","1296198","160","7406","-81","21","a/n/ac","60","36","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/05 13:13:13"
"","Unknown","10.20.1.232/::","26:3E:F1:A3:AB:B1","EHC TV","C8:03:F5:33:AC:B0","0","0","0","0","0","0","0","a/n/ac","20","157","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/05 13:14:40"
"","Unknown","10.80.2.250/::","26:9D:97:1F:43:6D","EHC TV","84:23:88:1E:4B:40","316940200","12629086","304311114","5403","130214","-64","26","a/n/ac","80","36","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/05 12:37:19"
"","Unknown","10.80.2.230/::","26:E8:3B:21:83:CF","EHC TV","C8:03:F5:38:F4:A0","393351","25289","368062","167","2437","-62","34","N/A","80","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/05 13:13:18"
"FAYEZ-JODA","Windows (Mobile) 8/8.1/10","10.30.6.193/::","28:2E:89:5C:C4:C0","EHC TV","C8:03:F5:33:BB:60","2976911","5390","2971521","7","4203","-71","28","a/n/ac","30","36","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/05 13:03:51"
"Galaxy-S24-Ultra","Unknown","10.30.5.115/::","2A:18:DD:91:2C:DB","EHC TV","20:58:69:0C:B0:F0","48750392","4545200","44205192","5022","48845","-55","46","a/n/ac","30","153","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/05 13:00:39"
"Galaxy-S23-Ultra","Unknown","10.40.1.140/::","2A:69:78:7B:46:E3","EHC TV","B4:79:C8:10:E0:D0","4727020","220043","4506977","222","4547","-74","29","a/n/ac","40","120","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/05 12:59:39"
"RRK-s-S24-FE","Unknown","10.110.4.137/::","2A:87:79:A4:BD:CB","EHC TV","B4:79:C8:10:D7:90","273379677","17223865","256155812","1301","19352","-84","18","a/n/ac","110","40","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/05 09:34:50"
"Galaxy-A15","Unknown","10.30.3.229/::","2A:88:A5:0F:E2:FC","EHC TV","20:58:69:0C:6C:90","113067529","9169814","103897715","680","7714","-94","12","a/n/ac","30","44","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/05 09:29:31"
"Galaxy-Tab-A9","Unknown","10.100.2.56/::","2A:A7:37:33:31:06","EHC TV","20:58:69:0C:7B:C0","658377","30788","627589","89","1829","-89","11","a/n/ac","100","44","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/05 13:09:57"
"Redmi-12-5G","Unknown","10.100.5.196/::","2A:F9:B0:60:BB:AF","EHC TV","70:CA:97:25:A0:20","37337805","2678459","34659346","213","2756","-91","10","a/n/ac","100","116","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/05 09:45:46"
"Galaxy-A10","Unknown","10.30.4.111/::","2E:60:5E:04:7D:03","EHC TV","20:58:69:0C:7C:A0","6129681","601468","5528213","721","6628","-83","13","g/n","30","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/05 13:00:59"
"Galaxy-S24-Ultra","Unknown","10.90.3.10/::","2E:65:A9:2E:4C:B7","EHC TV","B4:79:C8:10:D4:A0","317298","33004","284294","717","6180","-93","7","N/A","90","104","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/05 13:11:40"
"A55-alkhas-b-abeer","Unknown","10.60.0.192/::","2E:E5:4C:1D:68:C4","EHC TV","20:58:69:0C:87:80","1121309205","70184628","1051124577","1776","26606","-85","17","a/n/ac","60","48","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/05 02:18:12"
"OPPO-A18","Unknown","10.20.1.119/::","32:29:94:2F:FC:80","EHC TV","C8:03:F5:33:AC:B0","2556255","25170","2531085","10","1030","-97","4","a/n/ac","20","157","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/05 12:34:03"
"Galaxy-A16","Unknown","10.40.0.95/::","32:4C:16:87:40:AB","EHC TV","B4:79:C8:10:F7:30","24195038","990948","23204090","1501","35157","-94","11","N/A","40","40","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/05 12:49:41"
"HONOR-Pad-X8a","Unknown","10.60.4.187/::","34:86:DA:5E:CF:C6","EHC TV","20:58:69:22:90:60","24922193","2983935","21938258","7459","54845","-54","47","a/n/ac","60","140","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/05 13:08:57"
"HONOR-X9c","Unknown","10.50.3.42/::","34:86:DA:E0:AC:91","EHC TV","B4:79:C8:10:DB:D0","508065","162950","345115","534","1131","-70","24","g/n","50","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/05 13:08:44"
"HONOR-X8b","Unknown","10.40.1.146/::","36:A9:1C:06:D7:0E","EHC TV","84:23:88:1E:48:C0","5233227","346002","4887225","438","6194","-70","19","a/n/ac","40","112","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/05 13:00:14"
"durba","Unknown","10.80.1.134/::","3E:11:88:34:95:75","EHC TV","20:58:69:0C:88:F0","23738162","1533662","22204500","230","3342","-68","34","a/n/ac","80","124","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/05 11:23:50"
"iPhone","Unknown","10.30.2.77/::","3E:61:60:F2:B2:CF","EHC TV","C8:03:F5:33:A5:50","4507024","144902","4362122","3150","94828","-85","15","a/n/ac","30","40","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/05 13:14:53"
"","Unknown","10.40.0.207/::","3E:DA:F9:BA:5E:A2","EHC TV","84:23:88:1E:4C:E0","20307475","1167723","19139752","2841","46568","-73","18","a/n/ac","40","40","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/05 13:07:51"
"Redmi-Note-12R","Unknown","10.80.2.134/::","3E:DC:5B:A4:81:CD","EHC TV","C8:03:F5:38:F5:C0","3823600","82543","3741057","52","2363","-70","25","g/n","80","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/05 12:05:51"
"Galaxy-S25-Ultra","Unknown","10.60.5.225/::","42:55:02:23:7F:1A","EHC TV","C8:03:F5:33:B1:00","15849660","1147284","14702376","2572","32964","-91","11","a/n/ac","60","36","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/05 13:08:42"
"A30s-alkhas-b-Nariman","Unknown","10.60.5.99/::","42:84:18:91:9B:25","EHC TV","C8:03:F5:33:B1:00","1576343","84289","1492054","2278","40325","-99","3","a/n/ac","60","36","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/05 13:16:07"
"Galaxy-S24-Ultra","Unknown","10.40.0.192/::","42:A2:A8:0B:AA:2F","EHC TV","84:23:88:1E:4C:E0","2624066","33912","2590154","63","4823","-68","23","a/n/ac","40","40","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/05 13:05:44"
"BTKR-W09","Unknown","10.40.2.53/::","42:F0:C4:DD:F5:41","EHC TV","84:23:88:1E:4C:E0","61374152","1975289","59398863","89","2680","-64","28","g/n","40","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/05 07:05:26"
"A13-alkhas-b-samy","Unknown","10.100.1.112/::","46:16:EA:F2:55:72","EHC TV","20:58:69:0C:AF:00","5540385","1599600","3940785","2024","4988","-64","32","g/n","100","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/05 11:57:47"
"realme-C53","Unknown","10.20.0.95/::","4A:8D:7E:E2:62:EB","EHC TV","C8:03:F5:33:A2:80","6599163","980610","5618553","586","3362","-86","10","N/A","40","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/05 13:16:14"
"S25-Ultra-alkhas-b-Dima","Unknown","10.40.1.238/::","4A:E1:DC:AA:3B:24","EHC TV","C8:03:F5:33:A7:90","153930801","10208609","143722192","4590","64623","-77","20","g/n","40","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/05 12:37:28"
"Doaa-s-Z-Flip3","Unknown","10.30.0.104/::","4E:BF:91:B8:28:15","EHC TV","20:58:69:0C:75:30","81660993","4828066","76832927","6577","104677","-89","12","a/n/ac","30","36","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/05 12:36:06"
"","Unknown","10.80.1.110/::","4E:C3:48:9E:A2:5D","EHC TV","70:CA:97:25:BD:40","119874","30378","89496","138","408","-96","9","a/n/ac","80","165","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/05 13:12:48"
"Galaxy-S24-Ultra","Unknown","10.40.7.9/::","52:D2:1C:E6:2B:8A","EHC TV","B4:79:C8:10:F4:70","73652653","6447574","67205079","2698","28131","-76","19","g/n","40","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/05 12:36:23"
"OPPO-A78-5G","Unknown","10.60.7.109/::","52:F9:F1:8B:AF:C7","EHC TV","B4:79:C8:10:FF:70","54770","24379","30391","1015","1266","-81","15","g/n","60","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/05 13:13:57"
"Samsung","Unknown","10.60.0.209/::","54:3A:D6:57:04:D0","EHC TV","B4:79:C8:11:0A:F0","23457895","843289","22614606","237","6373","-69","26","g/n","60","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/05 12:14:46"
"Samsung","Unknown","10.60.6.139/::","54:3A:D6:57:50:CC","EHC TV","20:58:69:0C:72:50","14864873","563633","14301240","4545","115332","-75","20","g/n","60","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/05 13:14:11"
"Samsung","Unknown","10.30.2.28/::","54:3A:D6:57:50:E0","EHC TV","20:58:69:0C:81:30","135454275","4394361","131059914","4553","135813","-84","16","a/n/ac","30","48","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/05 12:58:56"
"Samsung","Unknown","10.40.7.55/::","54:3A:D6:58:01:98","EHC TV","84:23:88:1E:46:40","5505592676","250442073","5255150603","2142","44955","-71","22","g/n","40","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 04:17:29"
"Samsung","Unknown","10.60.3.46/::","54:3A:D6:58:0A:F2","EHC TV","C8:03:F5:14:CD:C0","1135123245","24224156","1110899089","327","14997","-65","34","a/n/ac","60","40","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 16:41:59"
"Samsung","Unknown","10.60.5.149/::","54:3A:D6:58:C7:4E","EHC TV","20:58:69:0C:72:50","5810755217","201569703","5609185514","3597","100101","-94","9","a/n/ac","60","36","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 21:42:21"
"Samsung","Unknown","10.30.7.144/::","54:3A:D6:58:F2:4C","EHC TV","20:58:69:0C:6A:00","2936429127","99265721","2837163406","3796","108516","-84","17","a/n/ac","30","48","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/05 05:59:57"
"Samsung","Unknown","10.40.3.216/::","54:3A:D6:58:F2:6C","EHC TV","84:23:88:1E:4B:A0","401142271","11260943","389881328","255","8848","-64","28","g/n","40","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/05 00:59:50"
"Samsung","Unknown","10.40.3.188/::","54:3A:D6:58:F9:20","EHC TV","84:23:88:1E:4C:D0","8780117583","303921082","8476196501","2246","62652","-70","20","a/n/ac","40","36","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/03 23:40:11"
"Samsung","Unknown","10.40.3.78/::","54:3A:D6:59:06:12","EHC TV","84:23:88:1E:4B:A0","4928206582","174078671","4754127911","1671","45642","-71","21","g/n","40","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/02 12:19:54"
