"Hostname","OS Type","IP Address","MAC Address","WLAN (SSID)","AP MAC","Traffic (Session)","Traffic (uplink)","Traffic (downlink)","Data Rate (up)","Data Rate (down)","RSSI","SNR","Radio Type","VLAN","Channel","User Name","Auth Method","Auth Status","Control Plane","Session start time"
"zndah-s-S25-Ultra","Unknown","10.100.0.169/::","CE:26:05:A4:08:BC","Reception Hall-Mobile","84:23:88:1E:4E:80","1853299","380000","1473299","981","3806","-60","31","a/n/ac","100","44","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 14:24:07"
"iPhone","Unknown","10.100.0.196/::","CE:58:7B:AC:D1:52","Reception Hall-Mobile","84:23:88:1E:44:C0","2387008","253837","2133171","1044","8778","-60","30","a/n/ac","100","44","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 14:26:33"
"iPhone","Unknown","10.100.0.216/::","CE:6E:2F:98:54:FD","Reception Hall-Mobile","84:23:88:1E:4E:80","712104","158167","553937","1307","4577","-60","30","N/A","100","44","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 14:28:35"
"S23-Ultra-alkhas-b-said","Unknown","10.100.7.166/::","D2:11:EC:97:D9:72","Reception Hall-Mobile","84:23:88:1E:4E:80","2860654","520896","2339758","261","1175","-80","11","a/n/ac","100","44","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 13:57:27"
"iPhone","Unknown","10.100.0.161/::","D6:30:74:CB:3C:8F","Reception Hall-Mobile","84:23:88:1E:4E:80","","","","","","","","N/A","100","","N/A","Standard+Open","AUTHORIZED","","2025/07/07 14:30:46"
"iPhone","Unknown","10.100.0.52/::","DA:80:2C:D5:38:1F","Reception Hall-Mobile","84:23:88:1E:4E:80","154706905","12164399","142542506","8263","96835","-53","38","a/n/ac","100","44","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 14:06:03"
"Galaxy-A31","Unknown","10.100.0.152/::","DE:3F:61:72:BC:5C","Reception Hall-Mobile","84:23:88:1E:44:C0","703456","169331","534125","315","996","-84","6","a/n/ac","100","44","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 14:21:37"
"DESKTOP-6BF27V8","Windows (Mobile) 8/8.1/10","10.100.3.40/::","E8:6F:38:BC:77:4D","Reception Hall-Mobile","84:23:88:1E:44:C0","1871946933","134571940","1737374993","1124","14513","-63","30","g/n","100","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/05 19:35:03"
"Galaxy-A56-5G","Unknown","10.100.0.144/::","EA:7F:8C:FB:BD:5E","Reception Hall-Mobile","84:23:88:1E:4E:80","4890189","484106","4406083","2095","19073","-59","32","a/n/ac","100","44","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 14:21:09"
"Galaxy-A15","Unknown","10.100.6.3/::","EE:B4:43:2E:7B:30","Reception Hall-Mobile","84:23:88:1E:44:C0","116882296","7150269","109732027","18287","280644","-67","23","N/A","100","44","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 14:31:25"
"Redmi-Note-13","Unknown","10.100.7.66/::","F6:44:C0:02:50:81","Reception Hall-Mobile","84:23:88:1E:4E:80","2102630","452790","1649840","226","826","-85","6","a/n/ac","100","44","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 13:35:00"
"","Unknown","10.100.6.13/::","FC:19:99:2A:0F:7E","Reception Hall-Mobile","84:23:88:1E:4E:80","2167339","612665","1554674","855","2171","-50","41","a/n/ac","100","44","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 14:18:40"
