"Hostname","OS Type","IP Address","MAC Address","WLAN (SSID)","AP MAC","Traffic (Session)","Traffic (uplink)","Traffic (downlink)","Data Rate (up)","Data Rate (down)","RSSI","SNR","Radio Type","VLAN","Channel","User Name","Auth Method","Auth Status","Control Plane","Session start time"
"Samsung","Unknown","10.60.5.230/::","00:7C:2D:AF:85:B6","EHC-15","C8:03:F5:14:C3:A0","7837876333","334110665","7503765668","10537","236667","-59","36","g/n","60","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/06 02:54:31"
"android-b3d05e5db9e806ca","Unknown","10.40.1.76/::","00:88:59:29:24:74","EHC-15","84:23:88:1E:4D:F0","13531849","137510","13394339","31","3042","-59","35","g/n","40","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 08:40:10"
"android-d16872f5d400e00a","Android","10.80.5.205/::","00:90:4C:7D:00:70","EHC-15","C8:03:F5:33:C4:D0","388685761","20530271","368155490","629","11281","-62","31","g/n","80","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 00:51:11"
"Galaxy-J7-Prime2","Android","10.60.6.209/::","00:B5:D0:C1:98:DD","EHC-15","84:23:88:1E:4A:C0","825796278","46297959","779498319","653","11003","-60","33","g/n","60","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/06 14:13:04"
"ESETL5CD842D6W2","Windows (Mobile) 8/8.1/10","10.40.2.32/::","00:BB:60:2B:66:9B","EHC-15","20:58:69:0C:8A:00","566633664","20188783","546444881","9222","249632","-79","21","a/n/ac","40","60","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 09:17:00"
"Redmi-10A","Unknown","10.80.7.153/::","00:C3:0A:02:5B:DB","EHC-15","C8:03:F5:33:DE:60","267095879","10420131","256675748","6228","153422","-62","34","g/n","80","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 09:26:44"
"Redmi-10A","Unknown","10.80.6.4/::","00:C3:0A:02:D7:CE","EHC-15","C8:03:F5:33:C4:D0","38418","13340","25078","15","28","-82","11","g/n","80","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 09:40:16"
"","Unknown","10.40.3.148/::","00:C3:0A:65:0A:4C","EHC-15","84:23:88:1E:4D:F0","332948382","1845684","331102698","28","5112","-74","20","g/n","40","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/06 15:00:47"
"","Unknown","10.100.0.104/::","00:C3:0A:E9:F8:6E","EHC-15","C8:03:F5:39:C9:E0","31920757","27394191","4526566","51396","8492","-64","34","g/n","100","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 09:46:07"
"Samsung","Unknown","10.90.3.85/::","00:C3:F4:7E:09:F1","EHC-15","20:58:69:0C:92:30","619277228","25646244","593630984","51190","1184892","-77","21","g/n","90","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 08:50:37"
"Samsung","Unknown","10.90.3.211/::","00:C3:F4:7E:09:F4","EHC-15","B4:79:C8:10:D4:A0","258803484","9969755","248833729","4860","121323","-66","30","g/n","90","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 08:25:58"
"Samsung","Unknown","10.90.3.142/::","00:C3:F4:7E:0A:03","EHC-15","B4:79:C8:11:08:30","2120509817","80125746","2040384071","7042","179327","-70","25","g/n","90","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 01:55:40"
"Samsung","Unknown","10.20.0.189/::","00:C3:F4:7E:0A:0D","EHC-15","20:58:69:0C:78:30","106351244","10213025","96138219","486","4579","-73","19","g/n","20","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 02:36:42"
"Samsung","Unknown","10.110.5.111/::","00:C3:F4:7E:0A:14","EHC-15","B4:79:C8:10:D5:D0","3834327253","150006254","3684320999","42554","1045197","-62","33","g/n","110","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/06/23 23:45:20"
"Samsung","Unknown","10.60.3.155/::","00:C3:F4:7E:0A:95","EHC-15","C8:03:F5:14:D0:90","20231447","1862955","18368492","131","1296","-66","28","g/n","60","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/06 23:09:11"
"Samsung","Unknown","10.70.4.118/::","00:C3:F4:7E:0A:C2","EHC-15","20:58:69:0C:7E:20","147416","53669","93747","4","8","-78","19","g/n","70","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 06:40:58"
"Samsung","Unknown","10.60.3.73/::","00:C3:F4:7E:0A:E8","EHC-15","54:EC:2F:07:54:B0","3787692813","134905486","3652787327","8462","229129","-83","12","g/n","60","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/06 07:33:14"
"Samsung","Unknown","10.60.5.17/::","00:C3:F4:7E:0B:0E","EHC-15","C8:03:F5:14:CC:E0","457545549","20939595","436605954","3104","64730","-75","20","g/n","60","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 00:43:15"
"Samsung","Unknown","10.30.1.45/::","00:C3:F4:7E:0B:10","EHC-15","C8:03:F5:34:1B:40","239123","107296","131827","710","873","-70","25","g/n","30","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 09:53:39"
"Samsung","Unknown","10.30.7.156/::","00:C3:F4:7E:0B:26","EHC-15","C8:03:F5:33:AC:20","2304995","1654670","650325","334","131","-70","25","g/n","30","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 07:47:20"
"Samsung","Unknown","10.100.5.16/::","00:C3:F4:7E:0B:2C","EHC-15","20:58:69:0C:A1:30","1763889228","1097998","1762791230","38","62216","-51","44","g/n","100","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/06/29 00:01:21"
"Samsung","Unknown","10.60.0.36/::","00:C3:F4:7E:0B:2D","EHC-15","C8:03:F5:14:C5:B0","29138758","25311429","3827329","567","85","-70","25","g/n","60","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/05 16:48:49"
"Samsung","Unknown","10.90.4.46/::","00:C3:F4:7E:0B:7B","EHC-15","B4:79:C8:10:D4:A0","13668255","1531663","12136592","252","1996","-62","34","g/n","90","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 07:36:56"
"Samsung","Unknown","10.60.1.64/::","00:C3:F4:7E:0B:9D","EHC-15","C8:03:F5:14:DB:30","13355790910","491204142","12864586768","172291","4512306","-60","36","g/n","60","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/06 14:20:07"
"Samsung","Unknown","10.30.2.11/::","00:C3:F4:7E:0B:A9","EHC-15","C8:03:F5:39:DE:90","9138094129","368883550","8769210579","12433","295568","-66","28","g/n","30","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/06 18:51:22"
"Samsung","Unknown","10.60.0.30/::","00:C3:F4:7E:0B:EA","EHC-15","C8:03:F5:14:C6:30","4734489824","181385020","4553104804","85801","2153786","-76","19","g/n","60","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 01:50:28"
"Samsung","Unknown","10.30.4.51/::","00:C3:F4:7E:8E:FD","EHC-15","20:58:69:0C:76:B0","678354983","26601204","651753779","3294","80722","-74","20","g/n","30","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 07:40:40"
"Samsung","Unknown","10.90.2.56/::","00:C3:F4:7E:8F:04","EHC-15","B4:79:C8:10:DE:E0","28372964953","1059108579","27313856374","616477","15898635","-68","28","g/n","90","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/05 16:53:21"
"Samsung","Unknown","10.60.4.233/::","00:C3:F4:7E:C4:86","EHC-15","C8:03:F5:14:DB:30","20412319606","802547921","19609771685","281496","6878208","-76","20","g/n","60","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/06 00:32:41"
"Samsung","Unknown","10.70.3.255/::","00:C3:F4:7E:C4:AA","EHC-15","20:58:69:0C:72:00","3982919911","177194757","3805725154","9901","212657","-70","25","g/n","70","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/06 01:23:08"
"Samsung","Unknown","10.30.2.94/::","00:C3:F4:7E:C5:28","EHC-15","C8:03:F5:33:A5:50","2449815359","107651804","2342163555","11961311","260240395","-73","21","g/n","30","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/06 13:36:32"
"Samsung","Unknown","10.50.5.32/::","00:C3:F4:7E:C5:71","EHC-15","B4:79:C8:10:E4:00","2263504782","102793862","2160710920","17883","375906","-69","26","g/n","50","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 21:08:50"
"Samsung","Unknown","10.100.0.130/::","00:C3:F4:7E:C5:A9","EHC-15","20:58:69:0C:6D:B0","119586090","304241","119281849","6","2708","-75","21","g/n","100","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/06 19:39:15"
"Samsung","Unknown","10.70.3.204/::","00:C3:F4:86:2C:A4","EHC-15","84:23:88:1E:49:C0","1182542022","12422568","1170119454","568","53554","-74","19","g/n","70","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/05 20:16:22"
"Samsung","Unknown","10.30.1.81/::","00:C3:F4:86:2C:EA","EHC-15","20:58:69:0C:81:30","1088742554","51343670","1037398884","3899","78793","-62","33","g/n","30","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/06 21:09:35"
"Samsung","Unknown","10.90.3.235/::","00:C3:F4:86:2D:5C","EHC-15","B4:79:C8:0F:7E:B0","1180658","349444","831214","42","101","-76","19","g/n","90","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 03:04:43"
"Samsung","Unknown","10.30.2.191/::","00:C3:F4:86:2E:3D","EHC-15","C8:03:F5:33:AB:20","3702656722","146864454","3555792268","87942","2129216","-68","28","g/n","30","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 01:18:23"
"Samsung","Unknown","10.60.3.90/::","00:C3:F4:86:2E:D0","EHC-15","C8:03:F5:14:C3:C0","1606877968","58987093","1547890875","3699","97089","-65","32","g/n","60","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/06 23:09:44"
"Samsung","Unknown","10.30.2.82/::","00:C3:F4:86:2F:7D","EHC-15","C8:03:F5:33:AE:80","4997012","542634","4454378","87","716","-74","19","g/n","30","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 08:09:57"
"Samsung","Unknown","10.110.0.128/::","00:C3:F4:86:46:5D","EHC-15","B4:79:C8:10:D6:00","553445278","65149637","488295641","2627","19690","-73","21","g/n","110","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/06 11:28:30"
"Samsung","Unknown","10.70.5.140/::","00:C3:F4:86:46:7A","EHC-15","20:58:69:0C:8B:10","4269183","442521","3826662","139","1204","-71","24","g/n","70","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 08:58:57"
"Samsung","Unknown","10.100.1.88/::","00:C3:F4:86:48:D1","EHC-15","20:58:69:0C:8B:50","652108089","29667274","622440815","699","14680","-65","30","g/n","100","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/06/15 22:16:59"
"Samsung","Unknown","10.90.4.241/::","00:C3:F4:86:48:D7","EHC-15","B4:79:C8:10:D8:30","677688865","24461112","653227753","44394","1185531","-68","28","g/n","90","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/06 19:09:19"
"Samsung","Unknown","10.70.4.27/::","00:C3:F4:86:4A:A9","EHC-15","20:58:69:0C:79:D0","5051347139","213042933","4838304206","5849","132836","-67","28","g/n","70","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/05 14:20:41"
"Samsung","Unknown","10.100.4.173/::","00:C3:F4:86:B1:11","EHC-15","20:58:69:0C:63:50","5716571997","201069065","5515502932","6073","166611","-65","28","g/n","100","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/05 13:07:28"
"Samsung","Unknown","10.30.7.4/::","00:C3:F4:86:B1:3F","EHC-15","20:58:69:0C:B0:F0","2641390753","107677221","2533713532","9226","217094","-83","12","g/n","30","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 00:20:31"
"Galaxy-A02","Unknown","10.100.2.169/::","02:07:A7:0B:BA:D0","EHC-15","20:58:69:0C:7C:50","140673569","3567661","137105908","63","2440","-61","34","g/n","100","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/06 18:18:54"
"A22-alkhas-b-Nurse","Unknown","10.60.5.84/::","02:08:EF:46:69:97","EHC-15","B4:79:C8:10:DC:20","292701","76506","216195","18","52","-88","8","g/n","60","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 08:45:45"
"Galaxy-S23-Ultra","Unknown","10.30.5.204/::","02:09:48:3F:AC:E6","EHC-15","C8:03:F5:33:9D:50","532307199","28553011","503754188","113305","1999024","-78","17","g/n","30","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 03:30:45"
"Redmi-13C","Unknown","10.100.0.127/::","02:0C:B2:A1:45:AD","EHC-15","70:CA:97:25:A0:20","158805365","16133756","142671609","436","3856","-78","23","a/n/ac","100","52","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/06 23:37:19"
"LAPTOP-G2311","Windows (Mobile) 8/8.1/10","10.100.7.231/::","02:0F:B5:00:54:1A","EHC-15","C8:03:F5:39:C4:80","27673508","2768972","24904536","4374","39343","-64","33","N/A","100","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 09:42:46"
"Redmi-A2","Unknown","10.100.0.41/::","02:0F:B5:36:FA:6F","EHC-15","C8:03:F5:39:C9:E0","232172","113149","119023","75","79","-80","18","g/n","100","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 09:13:34"
"EX3700","Netgear Router","10.100.1.20/::","02:0F:B5:DE:8C:32","EHC-15","C8:03:F5:39:C4:80","4434","2616","1818","3","2","-62","35","N/A","100","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/06 15:13:45"
"M2006C3LII-Redmi9i","Android","10.80.6.39/::","02:10:43:96:EB:25","EHC-15","C8:03:F5:38:F5:C0","1285294734","180332823","1104961911","36146","221479","-67","29","g/n","80","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 07:28:55"
"iPhone","Unknown","10.50.2.93/::","02:13:C2:AE:DE:57","EHC-15","B4:79:C8:0F:01:B0","703174","214735","488439","32","73","-85","13","g/n","50","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 07:40:03"
"S24-Ultra-alkhas-b-Noor","Unknown","10.60.6.80/::","02:16:1D:51:55:85","EHC-15","C8:03:F5:33:B3:00","11360415","153821","11206594","69","5082","-80","16","g/n","60","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 09:18:35"
