"Hostname","OS Type","IP Address","MAC Address","WLAN (SSID)","AP MAC","Traffic (Session)","Traffic (uplink)","Traffic (downlink)","Data Rate (up)","Data Rate (down)","RSSI","SNR","Radio Type","VLAN","Channel","User Name","Auth Method","Auth Status","Control Plane","Session start time"
"Redmi-Note-11E","Unknown","10.30.1.177/::","0E:29:8F:18:DC:32","EHC TV","20:58:69:0C:72:D0","4286903","757625","3529278","108","506","-68","27","g/n","30","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 06:53:54"
"","Unknown","10.80.6.109/::","0E:4B:CB:7D:26:D8","EHC TV","70:CA:97:25:BD:70","132349035","7478561","124870474","1524","25447","-78","24","a/n/ac","80","100","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 07:29:24"
"iPhone","Unknown","10.20.1.168/::","10:A2:D3:D0:17:18","EHC TV","C8:03:F5:34:4E:F0","244811","36176","208635","3617","20863","-85","11","g/n","20","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 08:51:25"
"iPhone","Unknown","10.30.0.146/::","16:0A:0E:64:9F:DE","EHC TV","20:58:69:0C:6A:30","143742622","6227561","137515061","3536","78089","-80","15","g/n","30","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 07:41:37"
"moto-g23","Unknown","10.30.6.206/::","16:1B:DA:8C:00:A0","EHC TV","20:58:69:0C:72:D0","160645","57376","103269","80","145","-79","16","g/n","30","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 08:38:13"
"Redmi-12-5G","Unknown","10.70.4.119/::","16:37:A6:2E:D8:8A","EHC TV","20:58:69:0C:64:E0","696065","12200","683865","21","1208","-74","28","a/n/ac","70","44","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 08:39:44"
"Tab-S9-FE-alkhas-b-mhmd","Unknown","10.20.1.42/::","16:56:12:E9:CF:41","EHC TV","B4:79:C8:11:06:40","15151470","564896","14586574","61","1580","-97","11","a/n/ac","20","56","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 06:17:57"
"Galaxy-A14","Unknown","10.30.3.241/::","16:8B:4A:94:7C:2B","EHC TV","C8:03:F5:39:DE:90","24714840","685901","24028939","63","2208","-75","19","g/n","30","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 05:48:53"
"A15-alkhas-b-Marim","Unknown","10.70.5.21/::","1A:72:11:1D:FD:B0","EHC TV","8C:FE:74:04:24:40","3922674","301091","3621583","241","2904","-91","7","g/n","70","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 08:30:53"
"Galaxy-S24-Ultra","Unknown","10.40.4.124/::","1A:B0:D9:A9:AE:83","EHC TV","84:23:88:1E:4D:B0","68083356","16331881","51751475","1341","4250","-79","10","a/n/ac","40","136","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 05:27:48"
"Galaxy-A03s","Unknown","10.80.7.69/::","26:56:6D:C1:38:D8","EHC TV","84:23:88:1E:4F:70","9475244","584832","8890412","183","2782","-63","30","g/n","80","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 07:56:11"
"","Unknown","10.60.4.214/::","26:9D:97:1F:43:6D","EHC TV","B4:79:C8:10:EE:40","16717314","3433705","13283609","2562","9913","-38","58","g/n","60","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 08:27:57"
"","Unknown","10.80.7.160/::","26:E8:3B:21:83:CF","EHC TV","70:CA:97:25:BD:40","196953","21834","175119","341","2736","-55","42","N/A","80","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 08:48:58"
"","Unknown","10.20.0.123/::","26:F8:73:45:23:ED","EHC TV","20:58:69:0C:77:20","221646821","9140768","212506053","5262","122340","-81","22","a/n/ac","20","60","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 08:22:40"
"","Unknown","10.90.4.119/::","2A:5B:52:DD:CA:F8","EHC TV","B4:79:C8:10:D9:00","","","","","","","","N/A","90","","N/A","Standard+Open","AUTHORIZED","","2025/07/07 08:50:53"
"RRK-s-S24-FE","Unknown","10.110.0.39/::","2A:87:79:A4:BD:CB","EHC TV","B4:79:C8:10:D7:90","294437893","42362322","252075571","7707","45865","-79","23","a/n/ac","110","40","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 07:19:51"
"Galaxy-A15","Unknown","10.30.5.175/::","2A:88:A5:0F:E2:FC","EHC TV","20:58:69:0C:6C:90","206552874","66516655","140036219","20441","43035","-60","34","g/n","30","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 07:15:48"
"OPPO-A98-5G","Unknown","10.70.4.202/::","2A:B8:51:06:5D:7C","EHC TV","70:CA:97:25:A9:00","19744223","807361","18936862","6672","156502","-76","22","g/n","70","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 08:49:20"
"Galaxy-A30","Unknown","10.60.0.34/::","2A:B8:6D:20:1C:8A","EHC TV","C8:03:F5:33:AE:A0","37193481","9337","37184144","1","5237","-84","12","g/n","60","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 06:47:01"
"Redmi-12-5G","Unknown","10.100.5.196/::","2A:F9:B0:60:BB:AF","EHC TV","70:CA:97:25:A0:20","3210625","193585","3017040","193","3011","-60","36","g/n","100","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 08:34:11"
"moto-e14","Unknown","10.100.0.54/::","2E:7A:E1:F4:68:46","EHC TV","20:58:69:0C:6D:B0","53630075","4090540","49539535","436","5290","-94","9","a/n/ac","100","112","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 06:13:33"
"OPPO-A18","Unknown","10.20.0.130/::","32:29:94:2F:FC:80","EHC TV","C8:03:F5:33:AC:B0","3218325","1143778","2074547","953","1730","-75","20","g/n","20","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 08:30:54"
"iPad-Mohammed","Unknown","10.90.5.77/::","34:2B:6E:2C:BE:8B","EHC TV","B4:79:C8:10:D4:A0","328622820","9316234","319306586","14201","486747","-76","20","g/n","90","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 08:02:36"
"iPad-14","Unknown","10.40.0.246/::","34:2B:6E:48:D8:0E","EHC TV","84:23:88:1E:49:E0","56662501","1854879","54807622","9274","274038","-73","15","a/n/ac","40","128","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 08:47:12"
"HONOR-X9c","Unknown","10.50.4.184/::","34:86:DA:E0:AC:91","EHC TV","B4:79:C8:10:D2:10","289635317","15651598","273983719","3187","55789","-74","21","g/n","50","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 07:19:15"
"S24-Ultra-alkhas-b-Majd","Unknown","10.20.0.231/::","3A:78:29:3F:D7:27","EHC TV","C8:03:F5:33:AC:B0","23204737","990832","22213905","979","21950","-63","32","g/n","20","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 07:08:40"
"Galaxy-A15-5G","Unknown","10.30.2.165/::","3A:E8:67:D5:9F:51","EHC TV","20:58:69:0C:6B:B0","7339485","2986139","4353346","10088","14707","-71","27","g/n","30","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 08:45:53"
"durba","Unknown","10.80.7.0/::","3E:11:88:34:95:75","EHC TV","20:58:69:0C:88:F0","229876628","51190984","178685644","34942","121969","-76","25","a/n/ac","80","161","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 08:25:19"
"Redmi-Note-11E","Unknown","10.80.6.128/::","3E:A3:67:FE:84:9B","EHC TV","C8:03:F5:33:C5:D0","838429960","57378798","781051162","15520","211266","-66","32","g/n","80","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 07:49:29"
"Redmi-Note-12R","Unknown","10.80.6.160/::","3E:DC:5B:A4:81:CD","EHC TV","C8:03:F5:38:F5:C0","1599910","221756","1378154","413","2571","-79","16","g/n","80","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 08:40:51"
"Galaxy-S25-Ultra","Unknown","10.60.5.63/::","42:55:02:23:7F:1A","EHC TV","C8:03:F5:33:B1:00","208622728","10614390","198008338","969","18079","-70","27","g/n","60","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 05:47:21"
"moto-g54-5G","Unknown","10.90.3.243/::","42:62:5A:83:56:0D","EHC TV","B4:79:C8:10:E3:30","","","","","","","","N/A","90","","N/A","Standard+Open","AUTHORIZED","","2025/07/07 08:07:24"
"Galaxy-S24-Ultra","Unknown","10.40.2.76/::","42:A2:A8:0B:AA:2F","EHC TV","84:23:88:1E:4C:E0","201703126","18571158","183131968","11874","117092","-72","19","a/n/ac","40","40","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 08:24:38"
"iPhone","Unknown","10.60.2.213/::","42:EA:1F:AC:9B:BA","EHC TV","C8:03:F5:33:AE:B0","316374111","55356738","261017373","19763","93187","-94","7","a/n/ac","60","64","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 08:02:13"
"BTKR-W09","Unknown","10.40.2.53/::","42:F0:C4:DD:F5:41","EHC TV","84:23:88:1E:4C:E0","229189047","10372079","218816968","370","7824","-67","24","a/n/ac","40","40","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 01:04:38"
"A13-alkhas-b-samy","Unknown","10.100.1.112/::","46:16:EA:F2:55:72","EHC TV","20:58:69:0C:AF:00","715925590","53310786","662614804","9970","123922","-58","39","g/n","100","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 07:20:10"
"HONOR-X6c","Unknown","10.100.7.191/::","4A:4A:D2:78:B3:86","EHC TV","20:58:69:0C:95:C0","530497373","20758132","509739241","2559","62853","-55","40","g/n","100","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 06:36:22"
"realme-C53","Unknown","10.40.2.153/::","4A:8D:7E:E2:62:EB","EHC TV","20:58:69:0C:7F:80","35767251","15813875","19953376","36270","45764","-76","18","g/n","40","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 08:42:30"
"","Unknown","10.80.7.27/::","4E:8E:53:BE:D9:90","EHC TV","C8:03:F5:33:C2:D0","35769","18522","17247","128","119","-77","21","g/n","80","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 08:48:00"
"","Unknown","10.80.7.119/::","4E:C3:48:9E:A2:5D","EHC TV","70:CA:97:25:BD:40","170772014","4803002","165969012","20613","712313","-89","19","a/n/ac","80","64","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 08:42:59"
"iPhone-deema","Unknown","10.30.2.172/::","50:1F:C6:DC:2F:D0","EHC TV","C8:03:F5:33:B3:F0","","","","","","","","N/A","30","","N/A","Standard+Open","AUTHORIZED","","2025/07/07 08:52:05"
"Samsung","Unknown","10.40.3.169/::","54:3A:D6:57:DE:FC","EHC TV","84:23:88:1E:49:F0","3537693980","123269807","3414424173","825","22869","-69","22","a/n/ac","40","40","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/05 15:22:05"
"Samsung","Unknown","10.60.4.110/::","54:3A:D6:58:0A:F2","EHC TV","C8:03:F5:14:CD:C0","4047929375","104643594","3943285781","834","31451","-68","32","a/n/ac","60","40","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 16:41:59"
"Samsung","Unknown","10.60.7.187/::","54:3A:D6:58:C7:4E","EHC TV","20:58:69:22:90:60","485898713","15487489","470411224","3892","118223","-67","29","g/n","60","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 07:43:41"
"Samsung","Unknown","10.30.7.144/::","54:3A:D6:58:F2:4C","EHC TV","20:58:69:24:7D:F0","2779911814","97557347","2682354467","3109","85506","-82","18","a/n/ac","30","36","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 00:09:10"
"Samsung","Unknown","10.40.5.79/::","54:3A:D6:58:F2:6C","EHC TV","84:23:88:1E:4B:A0","9108237836","286560546","8821677290","9708","298867","-61","32","g/n","40","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/06 10:09:50"
"Samsung","Unknown","10.40.2.81/::","54:3A:D6:58:F9:20","EHC TV","84:23:88:1E:4C:D0","1915320790","63645657","1851675133","1792","52156","-71","19","a/n/ac","40","36","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/06 22:59:22"
"Samsung","Unknown","10.40.2.173/::","54:3A:D6:59:06:12","EHC TV","84:23:88:1E:4B:A0","3256009136","111278008","3144731128","332173","9387257","-69","24","g/n","40","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/06 17:06:55"
"Samsung","Unknown","10.40.7.79/::","54:3A:D6:59:0D:54","EHC TV","84:23:88:1E:49:F0","3283767854","109127643","3174640211","1847","53756","-66","25","a/n/ac","40","40","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/06 16:26:10"
"Samsung","Unknown","10.60.0.112/::","54:3A:D6:59:0D:78","EHC TV","C8:03:F5:34:1A:D0","5158098220","193332243","4964765977","4152","106638","-82","20","a/n/ac","60","44","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/06 19:54:46"
"Samsung","Unknown","10.20.0.237/::","54:3A:D6:59:10:A8","EHC TV","8C:FE:74:00:D5:F0","11055501305","409161972","10646339333","5338","138900","-78","22","a/n/ac","20","44","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/06 11:32:24"
"Samsung","Unknown","10.40.4.45/::","54:3A:D6:59:14:C8","EHC TV","84:23:88:1E:47:D0","1171864526","42930444","1128934082","1891","49748","-68","22","a/n/ac","40","44","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 02:32:02"
"samsunG","Unknown","10.80.7.23/::","56:21:FE:81:A4:A1","EHC TV","C8:03:F5:33:DE:60","6979722","223903","6755819","1257","37954","-69","27","g/n","80","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 08:02:01"
"OnePlus-Nord-N20-SE","Unknown","10.80.6.124/::","56:83:22:EE:95:17","EHC TV","70:CA:97:25:A7:80","18889144","1302843","17586301","265","3577","-77","19","g/n","80","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 07:28:13"
"Fairuz-s-A70","Unknown","10.100.4.155/::","56:C1:F8:9F:69:0B","EHC TV","70:CA:97:25:BE:A0","265126560","15488528","249638032","563","9083","-88","19","a/n/ac","100","56","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 01:12:15"
"iPhone","Unknown","10.30.2.33/::","58:66:6D:8B:D7:64","EHC TV","C8:03:F5:33:B0:D0","5255","268","4987","0","0","-85","9","N/A","30","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 08:50:08"
"Redmi-Note-12R","Unknown","10.110.6.56/::","5A:50:B5:55:3B:B9","EHC TV","B4:79:C8:10:D7:90","9351034","856151","8494883","93","924","-66","36","a/n/ac","110","40","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 01:50:13"
"Redmi-13R-5G","Unknown","10.80.5.63/::","5A:5B:E2:EA:14:00","EHC TV","70:CA:97:25:BD:40","1071541","20791","1050750","30","1558","-62","35","g/n","80","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 08:38:46"
"S25-Ultra-alkhas-b-Ashraf","Unknown","10.90.0.215/::","5A:61:73:6D:95:F2","EHC TV","70:CA:97:25:BD:B0","1476246752","859971183","616275569","29235","20951","-81","19","a/n/ac","90","52","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 00:00:54"
"Galaxy-A14","Unknown","10.30.1.71/::","5A:87:27:42:F6:BA","EHC TV","70:CA:97:25:64:E0","215202284","3920300","211281984","130","7024","-85","9","g/n","30","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 00:30:05"
"S24-Ultra-alkhas-b-fras","Unknown","10.20.0.101/::","5A:C2:25:05:B7:0D","EHC TV","B4:79:C8:10:D4:60","480061141","17741410","462319731","9342","243454","-71","24","g/n","20","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 02:29:50"
"PAD10-PRO","Unknown","10.100.6.93/::","5E:0B:A2:64:BD:45","EHC TV","20:58:69:0C:6C:00","137589530","6294333","131295197","747","15593","-80","20","a/n/ac","100","44","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 06:31:46"
"iPhone","Unknown","10.30.2.36/::","5E:55:3E:A5:24:3B","EHC TV","60:D0:2C:29:11:70","64447803","4684330","59763473","11100","141619","-92","16","a/n/ac","30","56","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 08:42:45"
"","Unknown","10.40.2.126/::","5E:AB:76:3A:9C:36","EHC TV","C8:03:F5:33:C7:C0","","","","","","","","N/A","40","","N/A","Standard+Open","AUTHORIZED","","2025/07/07 08:46:49"
"HONOR-X9c-Smart","Unknown","10.60.0.102/::","5E:B0:D1:60:20:55","EHC TV","C8:03:F5:14:DB:30","487587682","20103609","467484073","949","22083","-69","27","g/n","60","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 02:56:36"
"Galaxy-M13","Unknown","10.30.4.28/::","62:1B:C1:FB:6E:58","EHC TV","20:58:69:0C:6C:60","267875547","12567691","255307856","480","9756","-70","27","g/n","30","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 01:17:53"
"HONOR-Pad-X8","Unknown","10.20.1.40/::","62:BF:C2:44:D3:24","EHC TV","20:58:69:0C:77:30","13729104","822335","12906769","81","1275","-92","10","a/n/ac","20","52","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/07 06:03:08"
"Samsung","Unknown","10.50.6.234/::","64:07:F6:75:FF:F4","EHC TV","B4:79:C8:0F:01:B0","38263458","339707","37923751","7","811","-88","13","a/n/ac","50","48","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/06 19:51:17"
