"Hostname","OS Type","IP Address","MAC Address","WLAN (SSID)","AP MAC","Traffic (Session)","Traffic (uplink)","Traffic (downlink)","Data Rate (up)","Data Rate (down)","RSSI","SNR","Radio Type","VLAN","Channel","User Name","Auth Method","Auth Status","Control Plane","Session start time"
"Samsung","Unknown","10.100.3.135/::","00:C3:F4:86:48:7F","EHC TV","20:58:69:0C:79:00","21712315628","901153897","20811161731","44295","1022963","-69","26","g/n","100","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/06/25 13:12:11"
"Samsung","Unknown","10.100.3.82/::","00:C3:F4:86:48:84","EHC TV","20:58:69:0C:A9:F0","143865","67340","76525","2","3","-79","18","g/n","100","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 02:26:12"
"iPhone","Unknown","10.50.1.15/::","02:3E:3C:AD:A4:E7","EHC TV","B4:79:C8:10:F4:40","10836069","1558181","9277888","153","916","-65","31","g/n","50","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 05:27:01"
"realme-P1-Pro-5G","Unknown","10.80.7.158/::","02:6C:0C:2A:C6:BB","EHC TV","C8:03:F5:33:C2:D0","71434114","3983684","67450430","8548","144743","-65","33","g/n","80","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 08:57:38"
"iPad","Unknown","10.60.5.89/::","02:9A:86:09:F1:F5","EHC TV","C8:03:F5:14:DA:60","8579353","2840166","5739187","5904","11931","-80","19","a/n/ac","60","36","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 08:58:25"
"Redmi8-Redmi8","Android","10.90.3.210/::","04:C8:07:A7:80:96","EHC TV","70:CA:97:25:A0:B0","43323493","13952329","29371164","3514","7398","-72","23","g/n","90","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 07:59:02"
"Ahmed","Unknown","10.100.6.3/::","06:56:39:2D:9D:9C","EHC TV","20:58:69:0C:A2:80","61491868","3210145","58281723","6394","116099","-64","32","g/n","100","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 08:56:46"
"M2006C3MII-Redmi9","Android","10.80.5.75/::","08:1C:6E:72:9B:BB","EHC TV","C8:03:F5:38:F4:A0","479297","39544","439753","399","4441","-88","8","g/n","80","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 09:05:21"
"HONOR-X9c","Unknown","10.90.3.44/::","08:84:FB:B5:B3:29","EHC TV","B4:79:C8:10:E4:A0","25577082","1354837","24222245","146","2613","-78","16","g/n","90","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 06:30:49"
"Galaxy-A13","Unknown","10.100.3.151/::","0A:A0:6A:A8:71:F0","EHC TV","20:58:69:0C:B0:80","504380816","63315666","441065150","2493","17370","-59","38","g/n","100","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 01:21:29"
"OPPO-Reno8-Z-5G","Unknown","10.50.6.163/::","0A:BC:A9:7E:F8:3E","EHC TV","C8:03:F5:35:26:40","4044591","826563","3218028","302","1179","-63","37","a/n/ac","50","52","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 08:19:23"
"realme-9i","Unknown","10.80.7.132/::","0A:BE:CF:92:62:8E","EHC TV","C8:03:F5:38:F4:A0","11448255","424953","11023302","4941","128177","-82","14","g/n","80","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 07:53:04"
"Galaxy-S24-FE-5G","Unknown","10.100.7.121/::","0A:EF:74:5D:8E:30","EHC TV","20:58:69:0C:B0:80","233073893","29256526","203817367","2443","17021","-66","31","g/n","100","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 05:47:42"
"Redmi-Note-11E","Unknown","10.30.6.15/::","0E:29:8F:18:DC:32","EHC TV","20:58:69:0C:72:D0","62080150","2111401","59968749","4140","117585","-89","12","a/n/ac","30","104","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 08:56:33"
"","Unknown","10.80.5.51/::","0E:4B:CB:7D:26:D8","EHC TV","70:CA:97:25:BD:70","93784084","7573988","86210096","1254","14282","-77","24","a/n/ac","80","100","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 07:24:17"
"Galaxy-A24","Unknown","10.60.5.48/::","0E:68:67:7A:E1:39","EHC TV","B4:79:C8:10:F1:F0","101872398","2220490","99651908","0","0","-85","12","N/A","60","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/03 20:52:10"
"Galaxy-A55-5G","Unknown","10.30.2.190/::","0E:A6:71:EF:B3:50","EHC TV","C8:03:F5:33:C0:C0","1435027","454760","980267","91","197","-79","16","g/n","30","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 07:43:59"
"HONOR-X5-Plus","Unknown","10.60.2.15/::","12:8D:79:D0:2D:BE","EHC TV","B4:79:C8:10:EE:40","2538272","196752","2341520","580","6907","-51","46","g/n","60","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 09:02:35"
"iPhone","Unknown","10.30.5.233/::","16:0A:0E:64:9F:DE","EHC TV","20:58:69:0C:75:20","211408","42064","169344","316","1273","-86","9","g/n","30","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 09:04:53"
"moto-g23","Unknown","10.30.0.221/::","16:1B:DA:8C:00:A0","EHC TV","20:58:69:0C:72:D0","915131","411135","503996","101","124","-77","18","g/n","30","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 07:57:43"
"Galaxy-A14","Unknown","10.30.3.14/::","16:8B:4A:94:7C:2B","EHC TV","C8:03:F5:39:DE:90","55961032","1848124","54112908","94","2770","-74","18","g/n","30","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 03:39:53"
"Redmi8-POr4","Android","10.30.6.70/::","18:87:40:51:02:1A","EHC TV","C8:03:F5:33:A9:00","25899434","6100462","19798972","137","444","-72","24","g/n","30","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/03 20:44:53"
"Galaxy-A14","Unknown","10.90.2.85/::","1E:C2:BC:73:33:5C","EHC TV","B4:79:C8:10:D9:20","77454503","2879301","74575202","4644","120282","-75","19","g/n","90","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 09:06:36"
"Redmi-13C","Unknown","10.30.5.4/::","22:12:6E:AD:38:41","EHC TV","C8:03:F5:33:A9:00","645914449","17728348","628186101","430","15258","-85","17","a/n/ac","30","116","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/03 21:40:26"
"iPhone","Unknown","10.60.3.240/::","26:2C:68:95:ED:5D","EHC TV","C8:03:F5:33:B1:00","814083","49801","764282","469","7210","-93","9","a/n/ac","60","36","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 09:03:13"
"","Unknown","10.20.1.147/::","26:3E:F1:A3:AB:B1","EHC TV","C8:03:F5:33:AC:B0","183340","168","183172","0","0","-89","12","N/A","20","60","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 09:06:27"
"Galaxy-A03s","Unknown","10.80.0.144/::","26:56:6D:C1:38:D8","EHC TV","84:23:88:1E:4F:70","98461386","23730791","74730595","7826","24647","-64","29","g/n","80","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 08:13:53"
"","Unknown","10.70.3.74/::","26:9D:97:1F:43:6D","EHC TV","20:58:69:0C:82:B0","20633","7104","13529","3","5","-60","35","g/n","70","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 08:44:32"
"iPhone","Unknown","10.90.4.90/::","28:34:FF:07:54:6C","EHC TV","B4:79:C8:10:E3:30","1893129","194700","1698429","577","5039","-81","15","g/n","90","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 09:00:14"
"","Playstation 2","10.30.4.60/::","28:40:DD:A0:05:87","EHC TV","C8:03:F5:33:A5:50","1063443746","25495498","1037948248","1944","79166","-82","17","a/n/ac","30","40","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 05:28:06"
"iPhone","Unknown","10.90.3.207/::","28:83:C9:97:EB:93","EHC TV","20:58:69:0C:98:40","","","","","","","","N/A","90","","N/A","Standard+Open","AUTHORIZED","","2025/07/04 09:06:28"
"Galaxy-A15","Unknown","10.30.2.23/::","2A:88:A5:0F:E2:FC","EHC TV","20:58:69:0C:6C:90","344056546","15972803","328083743","582","11962","-94","12","a/n/ac","30","44","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 01:27:53"
"OPPO-A98-5G","Unknown","10.70.3.86/::","2A:B8:51:06:5D:7C","EHC TV","20:58:69:24:86:00","0","0","0","0","0","0","0","N/A","70","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 09:04:32"
"Galaxy-Tab-A9","Unknown","10.60.1.183/::","2A:CA:F9:95:66:86","EHC TV","84:23:88:1E:4B:60","109957446","527006","109430440","28","5928","-81","12","g/n","60","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 03:59:01"
"Redmi-12-5G","Unknown","10.100.5.196/::","2A:F9:B0:60:BB:AF","EHC TV","70:CA:97:25:A0:20","1840564","183861","1656703","178","1605","-80","20","a/n/ac","100","36","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 07:36:41"
"Galaxy-A10","Unknown","10.30.0.111/::","2E:60:5E:04:7D:03","EHC TV","20:58:69:0C:7C:A0","51263862","4906398","46357464","1187","11224","-89","6","g/n","30","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 06:53:17"
"Galaxy-S24-Ultra","Unknown","10.90.2.184/::","2E:65:A9:2E:4C:B7","EHC TV","B4:79:C8:10:D4:A0","126462419","5978886","120483533","410","8269","-74","20","g/n","90","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 05:03:30"
"OPPO-A18","Unknown","10.20.1.75/::","32:29:94:2F:FC:80","EHC TV","C8:03:F5:33:AC:B0","3388791","82333","3306458","17","694","-85","10","g/n","20","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 07:45:18"
"HONOR","Unknown","10.90.3.201/::","32:C1:93:03:61:D2","EHC TV","B4:79:C8:10:E5:40","10390895","580399","9810496","112","1903","-102","4","a/n/ac","90","36","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 07:39:07"
"iPad-Mohammed","Unknown","10.90.3.36/::","34:2B:6E:2C:BE:8B","EHC TV","B4:79:C8:10:D4:A0","0","0","0","0","0","0","0","a/n/ac","90","100","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 09:00:14"
"HONOR-Pad-X8a","Unknown","10.60.4.187/::","34:86:DA:5E:CF:C6","EHC TV","20:58:69:24:8E:B0","149793","56544","93249","246","407","-64","32","g/n","60","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 09:01:39"
"HONOR-X9c","Unknown","10.50.3.42/::","34:86:DA:E0:AC:91","EHC TV","B4:79:C8:10:D2:10","5170987","422185","4748802","82","926","-78","22","a/n/ac","50","120","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 02:57:37"
"Redmi-9","Unknown","10.80.0.87/::","36:B4:B4:7F:3A:66","EHC TV","C8:03:F5:33:C2:D0","969663","441097","528566","29406","35237","-74","24","g/n","80","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 09:05:09"
"","Unknown","10.80.0.115/::","3A:75:51:8A:5F:C7","EHC TV","70:CA:97:25:BD:70","970745","161918","808827","722","3610","-74","27","a/n/ac","80","100","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 09:01:33"
"Galaxy-A16","Unknown","10.60.0.112/::","3A:F3:8F:31:E4:AA","EHC TV","B4:79:C8:10:F1:F0","52388105","995470","51392635","106","5489","-94","11","a/n/ac","60","120","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 06:30:05"
"durba","Unknown","10.80.0.17/::","3E:11:88:34:95:75","EHC TV","20:58:69:0C:88:F0","112953251","17402498","95550753","25479","139898","-68","33","a/n/ac","80","36","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 08:48:30"
"Redmi-Note-11E","Unknown","10.80.7.175/::","3E:A3:67:FE:84:9B","EHC TV","C8:03:F5:33:C5:D0","1150230141","47100003","1103130138","5421","126986","-73","24","g/n","80","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 06:40:07"
"","Unknown","10.40.7.210/::","3E:DA:F9:BA:5E:A2","EHC TV","84:23:88:1E:4C:E0","289385336","44759919","244625417","17601","96195","-70","22","g/n","40","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 08:23:17"
"Redmi-Note-12R","Unknown","10.80.7.148/::","3E:DC:5B:A4:81:CD","EHC TV","C8:03:F5:38:F5:C0","62260491","25751710","36508781","0","0","-80","21","N/A","80","124","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 07:32:09"
"iPhone","Unknown","10.50.4.98/::","40:D1:60:01:05:43","EHC TV","B4:79:C8:10:E5:D0","110540446","5977645","104562801","683","11954","-70","26","g/n","50","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 06:39:03"
"moto-g54-5G","Unknown","10.60.4.152/::","42:62:5A:83:56:0D","EHC TV","B4:79:C8:10:F8:40","662886772","70951390","591935382","9273","77367","-86","9","g/n","60","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 05:10:04"
"A30s-alkhas-b-Nariman","Unknown","10.60.3.41/::","42:84:18:91:9B:25","EHC TV","C8:03:F5:33:B3:00","26108881","107594","26001287","21","5291","-87","15","a/n/ac","60","52","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 07:42:47"
"Galaxy-S24-Ultra","Unknown","10.40.2.230/::","42:A2:A8:0B:AA:2F","EHC TV","84:23:88:1E:4C:E0","410899313","13103012","397796301","396","12046","-74","18","a/n/ac","40","40","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/03 23:55:19"
"BTKR-W09","Unknown","10.40.2.53/::","42:F0:C4:DD:F5:41","EHC TV","84:23:88:1E:4C:E0","984183423","28488509","955694914","303","10171","-70","22","a/n/ac","40","40","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/03 06:59:48"
"iPhone","Unknown","10.90.2.92/::","44:DA:30:19:96:DB","EHC TV","20:58:69:0C:98:40","0","0","0","0","0","0","0","a/n/ac","90","108","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 09:04:07"
"A13-alkhas-b-samy","Unknown","10.100.4.61/::","46:16:EA:F2:55:72","EHC TV","20:58:69:0C:AF:00","515197873","19137239","496060634","2346","60821","-71","26","g/n","100","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 06:48:22"
"S25-Ultra-alkhas-b-Dima","Unknown","10.40.4.154/::","4A:E1:DC:AA:3B:24","EHC TV","C8:03:F5:33:A7:90","261949151","38701687","223247464","1755","10124","-78","19","g/n","40","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 02:58:03"
"realme-8","Unknown","10.30.4.223/::","52:91:48:52:C0:81","EHC TV","C8:03:F5:33:C0:C0","6225758","2117872","4107886","271","527","-46","49","g/n","30","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 06:55:49"
"Samsung","Unknown","10.60.6.178/::","54:3A:D6:56:E8:8C","EHC TV","B4:79:C8:10:E3:D0","968621430","27910628","940710802","1468","49482","-67","28","g/n","60","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 01:03:07"
"Samsung","Unknown","10.60.6.194/::","54:3A:D6:57:04:D0","EHC TV","B4:79:C8:11:0A:F0","3747668713","122788995","3624879718","3048","90007","-70","25","g/n","60","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/03 21:55:55"
"Samsung","Unknown","10.40.3.51/::","54:3A:D6:57:DE:FC","EHC TV","84:23:88:1E:49:F0","1773676844","77194323","1696482521","1578","34682","-70","22","a/n/ac","40","40","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/03 19:30:13"
"Samsung","Unknown","10.40.7.55/::","54:3A:D6:58:01:98","EHC TV","84:23:88:1E:46:40","118458134","3177212","115280922","204","7409","-74","18","g/n","40","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 04:17:29"
"Samsung","Unknown","10.60.5.50/::","54:3A:D6:58:C7:4E","EHC TV","20:58:69:0C:72:50","5427511765","192969206","5234542559","6105","165623","-92","11","a/n/ac","60","48","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/03 16:52:08"
"Samsung","Unknown","10.30.7.144/::","54:3A:D6:58:F2:4C","EHC TV","20:58:69:0C:6A:00","9543002033","313468978","9229533055","4201","123710","-83","17","a/n/ac","30","48","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/03 12:23:16"
"Samsung","Unknown","10.40.4.9/::","54:3A:D6:58:F2:6C","EHC TV","84:23:88:1E:4B:A0","305147243","5628021","299519222","159","8505","-54","38","g/n","40","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/03 23:18:19"
"Samsung","Unknown","10.40.3.188/::","54:3A:D6:58:F9:20","EHC TV","84:23:88:1E:4C:D0","3159580052","100352924","3059227128","2955","90112","-73","17","a/n/ac","40","36","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/03 23:40:11"
"Samsung","Unknown","10.40.3.78/::","54:3A:D6:59:06:12","EHC TV","84:23:88:1E:4B:A0","3564048825","124449697","3439599128","44131","1219716","-65","27","g/n","40","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/02 12:19:54"
"Samsung","Unknown","10.40.7.201/::","54:3A:D6:59:0D:54","EHC TV","84:23:88:1E:49:F0","5146201319","185049928","4961151391","3171","85015","-70","22","a/n/ac","40","40","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/03 16:52:51"
"Samsung","Unknown","10.20.0.237/::","54:3A:D6:59:10:A8","EHC TV","8C:FE:74:00:D5:F0","12146711758","423715756","11722996002","4596","127184","-78","23","a/n/ac","20","44","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/03 07:28:37"
"Samsung","Unknown","10.40.3.142/::","54:3A:D6:59:14:C8","EHC TV","84:23:88:1E:47:D0","5280385035","166770866","5113614169","3271","100318","-73","17","a/n/ac","40","44","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/03 01:56:07"
"Galaxy-S24-Ultra","Unknown","10.40.0.84/::","56:09:E2:72:02:3B","EHC TV","84:23:88:1E:4C:E0","99216373","2709231","96507142","317","11320","-71","21","g/n","40","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 05:03:10"
"HMD-Pulse-Pro","Unknown","10.90.3.92/::","56:4A:8D:0B:71:77","EHC TV","B4:79:C8:10:F0:70","73719985","4739132","68980853","3375","49131","-76","21","g/n","90","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 08:42:31"
"Redmi-Note-12","Unknown","10.20.0.9/::","56:A2:73:70:4A:46","EHC TV","C8:03:F5:33:AC:B0","420104954","14635996","405468958","4340","120245","-92","10","a/n/ac","20","112","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 08:08:31"
"Ahmad-shah","Unknown","10.60.2.225/::","56:D1:76:3C:7C:77","EHC TV","B4:79:C8:10:EE:40","","","","","","","","N/A","60","","N/A","Standard+Open","AUTHORIZED","","2025/07/04 09:06:32"
"Redmi-Note-12R","Unknown","10.110.6.56/::","5A:50:B5:55:3B:B9","EHC TV","B4:79:C8:10:D7:90","198685683","54310444","144375239","482","1281","-70","32","a/n/ac","110","40","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/03 01:49:11"
"S25-Ultra-alkhas-b-Ashraf","Unknown","10.90.2.200/::","5A:61:73:6D:95:F2","EHC TV","70:CA:97:25:BD:B0","40662427","2207730","38454697","229","3991","-68","29","g/n","90","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 04:40:38"
"PAD10-PRO","Unknown","10.100.5.105/::","5E:0B:A2:64:BD:45","EHC TV","20:58:69:0C:6C:00","123412834","4395733","119017101","1996","54049","-86","14","a/n/ac","100","44","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 08:30:24"
"","Unknown","10.40.6.86/::","5E:AB:76:3A:9C:36","EHC TV","C8:03:F5:33:C7:C0","633429348","24526675","608902673","24874","617548","-70","27","g/n","40","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 08:48:55"
"HONOR-X9c-Smart","Unknown","10.60.0.102/::","5E:B0:D1:60:20:55","EHC TV","C8:03:F5:14:DB:30","13022750","147611","12875139","64","5639","-81","19","a/n/ac","60","44","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 08:26:21"
"Reem","Unknown","10.20.0.79/::","60:0F:6B:50:55:87","EHC TV","20:58:69:0C:8B:F0","77762802","10225348","67537454","9338","61678","-82","13","g/n","20","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 08:47:54"
