"Hostname","OS Type","IP Address","MAC Address","WLAN (SSID)","AP MAC","Traffic (Session)","Traffic (uplink)","Traffic (downlink)","Data Rate (up)","Data Rate (down)","RSSI","SNR","Radio Type","VLAN","Channel","User Name","Auth Method","Auth Status","Control Plane","Session start time"
"Samsung","Unknown","10.20.1.204/::","00:7C:2D:26:92:FB","EHC-15","C8:03:F5:38:7D:C0","10279858","299999","9979859","53","1782","-67","29","g/n","20","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 05:28:23"
"Samsung","Unknown","10.100.0.101/::","00:7C:2D:26:93:3D","EHC-15","20:58:69:0C:6A:F0","160873","53773","107100","1","2","-76","19","g/n","100","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/03 13:33:36"
"Samsung","Unknown","10.110.7.50/::","00:7C:2D:26:93:51","EHC-15","B4:79:C8:10:D4:50","7456771","693254","6763517","58","573","-65","28","g/n","110","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 03:45:57"
"Samsung","Unknown","10.30.2.69/::","00:7C:2D:26:93:57","EHC-15","C8:03:F5:33:9D:50","423737716","23112529","400625187","2580","44732","-77","18","g/n","30","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 04:45:26"
"Samsung","Unknown","10.20.0.93/::","00:7C:2D:26:93:5D","EHC-15","C8:03:F5:33:AC:B0","112662","44772","67890","2633","3993","-74","21","N/A","20","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 09:04:25"
"Samsung","Unknown","10.100.2.128/::","00:7C:2D:26:93:AA","EHC-15","20:58:69:0C:98:30","1266417148","55699388","1210717760","18622","404786","-83","15","g/n","100","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 03:07:25"
"Samsung","Unknown","10.60.6.47/::","00:7C:2D:26:93:B6","EHC-15","C8:03:F5:14:C6:60","413719201","19314521","394404680","727","14850","-62","33","g/n","60","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/03 13:26:28"
"Samsung","Unknown","10.90.4.86/::","00:7C:2D:26:93:C0","EHC-15","B4:79:C8:10:F0:70","2090973","392734","1698239","880","3807","-65","32","g/n","90","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 08:57:35"
"Samsung","Unknown","10.60.1.237/::","00:7C:2D:26:93:C5","EHC-15","C8:03:F5:14:D3:A0","13875234527","552004888","13323229639","135195","3263098","-61","36","g/n","60","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/03 15:29:51"
"","Unknown","10.90.7.66/::","00:7C:2D:26:93:EA","EHC-15","B4:79:C8:10:D8:80","11297361","6783576","4513785","226","150","-62","31","g/n","90","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 00:46:06"
"Samsung","Unknown","10.60.2.150/::","00:7C:2D:26:93:FE","EHC-15","C8:03:F5:14:D3:A0","210683491","10767088","199916403","7369","136835","-69","28","g/n","60","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 04:00:54"
"Samsung","Unknown","10.90.4.168/::","00:7C:2D:26:94:01","EHC-15","70:CA:97:25:BD:B0","1288234","150005","1138229","2","22","-70","27","g/n","90","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/03 13:17:12"
"Samsung","Unknown","10.30.4.233/::","00:7C:2D:26:94:14","EHC-15","20:58:69:0C:A4:A0","732","76","656","0","0","-81","13","g/n","30","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 08:29:50"
"Samsung","Unknown","10.30.0.236/::","00:7C:2D:26:94:40","EHC-15","20:58:69:0C:B0:F0","3919077333","164746197","3754331136","2722","62042","-73","23","g/n","30","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/03 16:18:10"
"Samsung","Unknown","10.110.1.116/::","00:7C:2D:38:33:A9","EHC-15","B4:79:C8:15:7D:10","19278925553","668992356","18609933197","7223","200953","-58","39","g/n","110","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/06/24 20:28:35"
"Samsung","Unknown","10.110.6.246/::","00:7C:2D:38:34:30","EHC-15","B4:79:C8:10:D6:00","39059847787","921084688","38138763099","54521","2257533","-65","30","g/n","110","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/06/29 21:29:46"
"Samsung","Unknown","10.90.3.196/::","00:7C:2D:38:34:E3","EHC-15","B4:79:C8:10:D9:A0","6640018","403267","6236751","698","10808","-87","9","g/n","90","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 08:57:35"
"Samsung","Unknown","10.50.6.59/::","00:7C:2D:AE:CE:FD","EHC-15","B4:79:C8:10:E1:80","553770288","24618345","529151943","8061","173265","-84","9","g/n","50","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 07:07:40"
"Samsung","Unknown","10.60.2.231/::","00:7C:2D:AF:84:77","EHC-15","C8:03:F5:14:C6:30","4648557","3959895","688662","174","30","-75","20","g/n","60","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 02:47:07"
"Samsung","Unknown","10.90.6.153/::","00:7C:2D:AF:84:B2","EHC-15","B4:79:C8:10:F0:70","259556","137497","122059","274","243","-72","25","g/n","90","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 08:57:33"
"Samsung","Unknown","10.90.3.95/::","00:7C:2D:AF:84:D9","EHC-15","B4:79:C8:10:F4:00","348539703","20101693","328438010","3732","60979","-65","33","g/n","90","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 02:33:53"
"Samsung","Unknown","10.110.0.12/::","00:7C:2D:AF:84:E9","EHC-15","B4:79:C8:10:D5:D0","4269760","223560","4046200","64","1176","-76","19","g/n","110","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 08:06:14"
"Samsung","Unknown","10.50.6.57/::","00:7C:2D:AF:85:01","EHC-15","B4:79:C8:10:D2:10","34290312240","1343877727","32946434513","159076","3899909","-62","32","g/n","50","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/06/28 19:34:40"
"Samsung","Unknown","10.90.5.166/::","00:7C:2D:AF:85:08","EHC-15","B4:79:C8:10:DD:A0","1783490949","103009605","1680481344","2376","38769","-65","30","g/n","90","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/03 19:54:44"
"Samsung","Unknown","10.90.7.46/::","00:7C:2D:AF:85:15","EHC-15","B4:79:C8:10:DF:10","3158070001","135316367","3022753634","914299","20424011","-74","20","g/n","90","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 00:46:37"
"Samsung","Unknown","10.40.6.129/::","00:7C:2D:AF:85:23","EHC-15","84:23:88:1E:4C:C0","758592025","15355382","743236643","1078","52215","-63","30","g/n","40","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 00:55:18"
"Samsung","Unknown","10.100.3.26/::","00:7C:2D:AF:85:43","EHC-15","20:58:69:0C:6D:B0","1151812312","44809575","1107002737","1664","41117","-66","30","g/n","100","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/03 20:15:18"
"Samsung","Unknown","10.60.0.43/::","00:7C:2D:AF:85:A7","EHC-15","20:58:69:0C:6A:10","388810858","22132078","366678780","671","11124","-72","21","g/n","60","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/03 23:56:40"
"Samsung","Unknown","10.60.2.35/::","00:7C:2D:AF:85:B6","EHC-15","C8:03:F5:14:C3:A0","8783452077","349363836","8434088241","146116","3527431","-58","37","g/n","60","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/03 00:02:27"
"android-b3d05e5db9e806ca","Unknown","10.40.0.4/::","00:88:59:29:24:74","EHC-15","84:23:88:1E:4D:F0","667543","3425","664118","12","2414","-56","38","g/n","40","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 09:00:58"
"android-d16872f5d400e00a","Android","10.80.6.188/::","00:90:4C:7D:00:70","EHC-15","C8:03:F5:33:C4:D0","451525652","18065588","433460064","656","15746","-66","27","g/n","80","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 01:28:16"
"Galaxy-J7-Prime2","Android","10.60.6.209/::","00:B5:D0:C1:98:DD","EHC-15","84:23:88:1E:4A:C0","1989128522","118885814","1870242708","956","15052","-63","30","g/n","60","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/02 22:35:44"
"Redmi-10A","Unknown","10.80.0.202/::","00:C3:0A:02:5B:DB","EHC-15","84:23:88:1E:4B:50","119699466","3190159","116509307","3997","146001","-67","26","g/n","80","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 08:53:05"
"Redmi-10A","Unknown","10.80.6.4/::","00:C3:0A:02:D7:CE","EHC-15","C8:03:F5:33:B8:60","37696","20182","17514","123","106","-66","32","g/n","80","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 09:03:54"
"","Unknown","10.40.0.39/::","00:C3:0A:65:0A:4C","EHC-15","84:23:88:1E:4D:F0","211388508","6678788","204709720","181","5572","-82","12","g/n","40","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/03 22:53:15"
"","Unknown","10.100.2.179/::","00:C3:0A:E9:F8:6E","EHC-15","C8:03:F5:39:C9:E0","29854097","2139486","27714611","4475","57980","-68","30","g/n","100","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 08:57:22"
"Samsung","Unknown","10.90.1.103/::","00:C3:F4:7E:09:F1","EHC-15","20:58:69:0C:92:30","3851225","3220638","630587","1157","226","-78","20","g/n","90","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 04:12:41"
"Samsung","Unknown","10.90.7.122/::","00:C3:F4:7E:09:F4","EHC-15","B4:79:C8:10:D4:A0","302135223","13048422","289086801","924","20489","-64","30","g/n","90","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 04:15:07"
"Samsung","Unknown","10.90.4.55/::","00:C3:F4:7E:0A:03","EHC-15","B4:79:C8:11:08:30","1712957337","76602975","1636354362","52939","1130859","-72","23","g/n","90","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 02:05:05"
"Samsung","Unknown","10.20.1.210/::","00:C3:F4:7E:0A:0D","EHC-15","20:58:69:0C:72:20","7142323","4315950","2826373","190","124","-75","21","g/n","20","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 02:46:52"
"Samsung","Unknown","10.110.6.249/::","00:C3:F4:7E:0A:14","EHC-15","B4:79:C8:10:D5:D0","2571272722","105627441","2465645281","6411","149659","-62","33","g/n","110","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/06/23 23:45:20"
"Samsung","Unknown","10.60.1.163/::","00:C3:F4:7E:0A:95","EHC-15","C8:03:F5:14:D0:90","1187671678","53594754","1134076924","10087","213453","-65","29","g/n","60","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/03 07:12:05"
"Samsung","Unknown","10.70.2.245/::","00:C3:F4:7E:0A:C2","EHC-15","20:58:69:0C:80:90","1267688","1013819","253869","197","49","-72","24","g/n","70","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/03 21:24:27"
"Samsung","Unknown","10.60.6.14/::","00:C3:F4:7E:0A:E8","EHC-15","C8:03:F5:14:C4:D0","16514471964","618747760","15895724204","45356","1165204","-76","20","g/n","60","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/03 01:17:04"
"Samsung","Unknown","10.60.1.157/::","00:C3:F4:7E:0B:0E","EHC-15","C8:03:F5:14:CC:E0","6677143","616405","6060738","114","1128","-69","26","g/n","60","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 05:33:59"
"Samsung","Unknown","10.30.1.45/::","00:C3:F4:7E:0B:10","EHC-15","C8:03:F5:34:1B:40","1914150126","71464847","1842685279","13501","348136","-63","32","g/n","30","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 06:53:32"
"Samsung","Unknown","10.30.7.156/::","00:C3:F4:7E:0B:26","EHC-15","C8:03:F5:33:A5:50","7071778","5373080","1698698","5026","1589","-75","19","g/n","30","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 02:02:58"
"Samsung","Unknown","10.100.3.56/::","00:C3:F4:7E:0B:2C","EHC-15","20:58:69:0C:A1:30","1198365940","847631","1197518309","33","47066","-51","44","g/n","100","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/06/29 00:01:21"
"Samsung","Unknown","10.60.0.36/::","00:C3:F4:7E:0B:2D","EHC-15","C8:03:F5:14:C5:B0","3116970170","235049123","2881921047","3208","39343","-72","23","g/n","60","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/06/27 14:28:00"
"Samsung","Unknown","10.60.1.64/::","00:C3:F4:7E:0B:9D","EHC-15","C8:03:F5:14:DF:50","585904711","23083744","562820967","5692","138796","-85","11","g/n","60","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 04:42:34"
"Samsung","Unknown","10.30.2.11/::","00:C3:F4:7E:0B:A9","EHC-15","C8:03:F5:39:DE:90","7277525089","274431356","7003093733","37105","946875","-64","28","g/n","30","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/03 23:56:12"
"Samsung","Unknown","10.60.6.246/::","00:C3:F4:7E:0B:EA","EHC-15","C8:03:F5:14:C6:30","136474","63688","72786","2","3","-76","19","g/n","60","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 03:08:54"
"Samsung","Unknown","10.60.7.38/::","00:C3:F4:7E:0B:F1","EHC-15","C8:03:F5:14:D7:00","118552352","63991","118488361","3","6011","-62","32","g/n","60","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 03:36:54"
"Samsung","Unknown","10.20.1.56/::","00:C3:F4:7E:0B:FD","EHC-15","B4:79:C8:10:CB:C0","6072832","312979","5759853","32","599","-82","15","g/n","20","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 04:22:20"
"Samsung","Unknown","10.30.4.247/::","00:C3:F4:7E:8E:FD","EHC-15","20:58:69:0C:76:B0","929800127","32437278","897362849","44373","1227582","-73","21","g/n","30","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 08:03:22"
"Samsung","Unknown","10.90.2.56/::","00:C3:F4:7E:8F:04","EHC-15","B4:79:C8:10:DE:E0","2761538288","94257897","2667280391","834140","23604251","-69","28","g/n","90","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 06:07:35"
"Samsung","Unknown","10.60.4.233/::","00:C3:F4:7E:C4:86","EHC-15","C8:03:F5:14:DB:30","7120414099","279807746","6840606353","64264","1571108","-78","18","g/n","60","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/03 23:11:20"
"Samsung","Unknown","10.70.6.201/::","00:C3:F4:7E:C4:AA","EHC-15","20:58:69:0C:72:00","29654279345","1422792479","28231486866","67800","1345317","-75","20","g/n","70","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/06/10 02:31:45"
"Samsung","Unknown","10.30.4.250/::","00:C3:F4:7E:C5:28","EHC-15","C8:03:F5:33:A5:50","1425462638","58326123","1367136515","7855","184126","-70","24","g/n","30","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 04:55:13"
"Samsung","Unknown","10.100.4.59/::","00:C3:F4:7E:C5:A9","EHC-15","20:58:69:0C:6D:B0","615655909","26086599","589569310","1925","43520","-72","24","g/n","100","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 02:31:17"
"Samsung","Unknown","10.100.3.128/::","00:C3:F4:86:2C:E7","EHC-15","20:58:69:0C:AF:60","1484021872","59489808","1424532064","23283","557546","-79","16","g/n","100","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 00:48:30"
"Samsung","Unknown","10.30.4.63/::","00:C3:F4:86:2C:EA","EHC-15","20:58:69:0C:81:30","148173","67299","80874","5","6","-65","30","g/n","30","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 01:36:22"
"Samsung","Unknown","10.30.5.112/::","00:C3:F4:86:2D:43","EHC-15","20:58:69:0C:6B:D0","6091777","478006","5613771","102","1203","-75","19","g/n","30","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 07:48:56"
"Samsung","Unknown","10.90.2.72/::","00:C3:F4:86:2D:5C","EHC-15","B4:79:C8:10:C1:60","5814806","451491","5363315","19","235","-72","24","g/n","90","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 02:46:54"
"Samsung","Unknown","10.30.7.125/::","00:C3:F4:86:2E:3D","EHC-15","C8:03:F5:33:AB:20","1994847920","74300688","1920547232","44976","1162558","-74","22","g/n","30","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 05:41:52"
"Samsung","Unknown","10.60.0.75/::","00:C3:F4:86:2E:D0","EHC-15","C8:03:F5:14:C3:C0","8856228322","347969707","8508258615","27810","680007","-63","33","g/n","60","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/02 22:56:00"
"Samsung","Unknown","10.30.5.120/::","00:C3:F4:86:2F:7D","EHC-15","C8:03:F5:33:AE:80","4552795","192945","4359850","44","1006","-74","20","g/n","30","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 07:54:33"
"Samsung","Unknown","10.110.0.128/::","00:C3:F4:86:46:5D","EHC-15","B4:79:C8:10:D6:00","3786561402","142646996","3643914406","5883","150289","-71","24","g/n","110","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/03 04:25:38"
"Samsung","Unknown","10.70.3.85/::","00:C3:F4:86:46:7A","EHC-15","20:58:69:0C:8B:10","14211422860","631130335","13580292525","223805","4815706","-68","27","g/n","70","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/06/27 23:58:32"
"Samsung","Unknown","10.100.7.199/::","00:C3:F4:86:48:D1","EHC-15","20:58:69:0C:8B:50","651080504","29400969","621679535","747","15807","-67","28","g/n","100","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/06/15 22:16:59"
"Samsung","Unknown","10.90.0.32/::","00:C3:F4:86:48:D7","EHC-15","B4:79:C8:10:D8:30","149107626","8416550","140691076","2829","47291","-67","29","g/n","90","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/03 18:00:15"
"Samsung","Unknown","10.100.0.247/::","00:C3:F4:86:B1:11","EHC-15","20:58:69:0C:63:50","569432086","27849221","541582865","766","14905","-67","26","g/n","100","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/03 19:26:14"
"Samsung","Unknown","10.70.2.205/::","00:C3:F4:86:B1:38","EHC-15","20:58:69:0C:80:90","20272216","6159271","14112945","1510","3460","-61","35","g/n","70","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/03 05:16:55"
"Samsung","Unknown","10.30.2.132/::","00:C3:F4:86:B1:3F","EHC-15","20:58:69:0C:B0:F0","3170304674","134814790","3035489884","29714","669052","-79","17","g/n","30","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 00:40:53"
"Galaxy-A02","Unknown","10.100.2.169/::","02:07:A7:0B:BA:D0","EHC-15","20:58:69:0C:7C:50","918991036","25228320","893762716","146","5176","-65","30","g/n","100","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/02 09:08:30"
"A22-alkhas-b-Nurse","Unknown","10.60.5.84/::","02:08:EF:46:69:97","EHC-15","B4:79:C8:10:DC:20","3731952","1498399","2233553","78","117","-86","11","g/n","60","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 03:48:50"
"Galaxy-S23-Ultra","Unknown","10.30.0.200/::","02:09:48:3F:AC:E6","EHC-15","C8:03:F5:33:9D:50","62211379","5234225","56977154","0","0","-75","20","N/A","30","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/03 23:53:49"
"LAPTOP-G2311","Windows (Mobile) 8/8.1/10","10.100.6.101/::","02:0F:B5:00:54:1A","EHC-15","C8:03:F5:39:C4:80","89731770","28283727","61448043","13167","28607","-62","35","g/n","100","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 08:29:31"
"","Unknown","10.100.7.225/::","02:0F:B5:46:2F:F9","EHC-15","C8:03:F5:39:C4:80","352320","335684","16636","5328","264","-63","34","g/n","100","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 09:04:12"
"Suresh","Unknown","10.100.6.91/::","02:0F:B5:89:AB:3D","EHC-15","C8:03:F5:39:C4:80","119501513","7006037","112495476","6034","96895","-62","35","g/n","100","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 08:26:41"
"EX3700","Netgear Router","10.100.2.225/::","02:0F:B5:DE:8C:32","EHC-15","C8:03:F5:39:C4:80","13906","9058","4848","4","2","-63","34","g/n","100","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 08:28:53"
"M2006C3LII-Redmi9i","Android","10.80.0.218/::","02:10:43:96:EB:25","EHC-15","70:CA:97:25:BF:50","584846","267418","317428","511","606","-61","37","g/n","80","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 08:56:54"
"iPhone","Unknown","10.50.3.207/::","02:13:C2:AE:DE:57","EHC-15","B4:79:C8:0F:01:B0","413982","83157","330825","23","95","-78","20","g/n","50","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 07:10:54"
