"Hostname","OS Type","IP Address","MAC Address","WLAN (SSID)","AP MAC","Traffic (Session)","Traffic (uplink)","Traffic (downlink)","Data Rate (up)","Data Rate (down)","RSSI","SNR","Radio Type","VLAN","Channel","User Name","Auth Method","Auth Status","Control Plane","Session start time"
"android-260e454dfd6a744a","Unknown","10.60.3.235/::","00:16:88:2D:E4:C9","EHC-15","C8:03:F5:14:D3:A0","2527107","733626","1793481","19","48","-79","18","g/n","60","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 01:50:25"
"","Android","10.100.0.70/::","00:16:88:30:09:2E","EHC-15","20:58:69:0C:86:C0","","","","","","","","N/A","100","","N/A","Standard+Open","AUTHORIZED","","2025/07/04 12:04:35"
"android-97e3e80e236ec613","Unknown","10.100.3.83/::","00:16:88:30:72:B5","EHC-15","20:58:69:0C:A4:80","4884584","812232","4072352","22","114","-74","20","g/n","100","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 02:10:45"
"DESKTOP-AI67FFP","Windows (Mobile) 8/8.1/10","10.40.1.212/::","00:45:E2:67:0C:41","EHC-15","20:58:69:0C:8B:60","29958121","7930436","22027685","3056","8488","-66","35","a/n/ac","40","48","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 11:19:17"
"Samsung","Unknown","10.30.4.235/::","00:7C:2D:26:92:93","EHC-15","C8:03:F5:33:B3:F0","233174","131184","101990","193","150","-75","20","g/n","30","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 11:52:31"
"Samsung","Unknown","10.60.0.34/::","00:7C:2D:26:92:D3","EHC-15","C8:03:F5:14:EA:D0","990426218","40910369","949515849","1706","39617","-77","20","g/n","60","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 00:44:55"
"Samsung","Unknown","10.100.7.171/::","00:7C:2D:26:92:E3","EHC-15","20:58:69:0C:8D:C0","17579137","1319467","16259670","264","3257","-59","36","g/n","100","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 08:36:50"
"Samsung","Unknown","10.100.0.101/::","00:7C:2D:26:93:3D","EHC-15","20:58:69:0C:6A:F0","161333","53971","107362","1","2","-75","20","g/n","100","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/03 13:33:36"
"Samsung","Unknown","10.110.7.50/::","00:7C:2D:26:93:51","EHC-15","B4:79:C8:10:D4:50","7457001","693353","6763648","30","299","-64","29","g/n","110","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 03:45:57"
"Samsung","Unknown","10.30.2.69/::","00:7C:2D:26:93:57","EHC-15","C8:03:F5:33:9D:50","","","","","","","","N/A","30","","N/A","Standard+Open","AUTHORIZED","","2025/07/04 12:04:54"
"Samsung","Unknown","10.20.1.49/::","00:7C:2D:26:93:5D","EHC-15","C8:03:F5:33:AC:B0","7275156","529654","6745502","169","2162","-73","22","g/n","20","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 11:11:30"
"Samsung","Unknown","10.100.2.128/::","00:7C:2D:26:93:AA","EHC-15","20:58:69:0C:86:B0","980","652","328","0","0","-83","12","g/n","100","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 11:47:06"
"Samsung","Unknown","10.60.6.47/::","00:7C:2D:26:93:B6","EHC-15","C8:03:F5:14:C6:60","413719431","19314620","394404811","517","10557","-65","30","g/n","60","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/03 13:26:28"
"Samsung","Unknown","10.90.5.113/::","00:7C:2D:26:93:C0","EHC-15","8C:FE:74:04:2D:40","4037868","813599","3224269","376","1492","-71","26","g/n","90","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 08:57:35"
"Samsung","Unknown","10.60.1.237/::","00:7C:2D:26:93:C5","EHC-15","C8:03:F5:14:D3:A0","16254496778","644667617","15609829161","43315","1048836","-64","33","g/n","60","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/03 15:29:51"
"","Unknown","10.90.7.66/::","00:7C:2D:26:93:EA","EHC-15","B4:79:C8:10:D8:80","14302649","9051232","5251417","222","129","-61","33","g/n","90","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 00:46:06"
"Samsung","Unknown","10.60.2.150/::","00:7C:2D:26:93:FE","EHC-15","C8:03:F5:14:D3:A0","1492144160","68340103","1423804057","5573","116124","-70","27","g/n","60","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 04:00:54"
"Samsung","Unknown","10.90.5.121/::","00:7C:2D:26:94:01","EHC-15","70:CA:97:25:BD:B0","3725867","348064","3377803","178","1727","-69","27","g/n","90","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 11:31:12"
"Samsung","Unknown","10.30.4.233/::","00:7C:2D:26:94:14","EHC-15","20:58:69:0C:72:D0","64910","33653","31257","4807","4465","-69","26","g/n","30","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 12:00:49"
"Samsung","Unknown","10.30.7.105/::","00:7C:2D:26:94:40","EHC-15","20:58:69:0C:B0:F0","5216395404","211431501","5004963903","274943","6508405","-68","27","g/n","30","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/03 16:18:10"
"Samsung","Unknown","10.110.1.116/::","00:7C:2D:38:33:A9","EHC-15","B4:79:C8:15:7D:10","19278925783","668992455","18609933328","6469","179966","-58","39","g/n","110","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/06/24 20:28:35"
"Samsung","Unknown","10.110.6.246/::","00:7C:2D:38:34:30","EHC-15","B4:79:C8:10:D6:00","39059848017","921084787","38138763230","33259","1377148","-67","27","g/n","110","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/06/29 21:29:46"
"Samsung","Unknown","10.90.3.196/::","00:7C:2D:38:34:E3","EHC-15","B4:79:C8:10:F0:70","21156282","723259","20433023","13646","385528","-78","19","g/n","90","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 12:02:02"
"Samsung","Unknown","10.50.6.59/::","00:7C:2D:AE:CE:FD","EHC-15","B4:79:C8:10:E1:80","1921478138","83143154","1838334984","85450","1889347","-82","13","g/n","50","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 07:07:40"
"Samsung","Unknown","10.60.2.231/::","00:7C:2D:AF:84:77","EHC-15","C8:03:F5:14:C6:30","6787132","5819947","967185","174","28","-75","21","g/n","60","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 02:47:07"
"Samsung","Unknown","10.90.6.153/::","00:7C:2D:AF:84:B2","EHC-15","8C:FE:74:04:2D:40","1169130","811794","357336","367","161","-72","25","g/n","90","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 11:00:15"
"Samsung","Unknown","10.90.3.95/::","00:7C:2D:AF:84:D9","EHC-15","B4:79:C8:10:F4:00","37795517","2064911","35730606","12439","215244","-63","35","g/n","90","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 11:50:55"
"Samsung","Unknown","10.110.0.147/::","00:7C:2D:AF:84:E9","EHC-15","B4:79:C8:10:E5:50","6089717","65961","6023756","9","869","-79","16","g/n","110","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 10:08:54"
"Samsung","Unknown","10.50.6.57/::","00:7C:2D:AF:85:01","EHC-15","B4:79:C8:10:D2:10","34290312470","1343877826","32946434644","69819","1711680","-63","32","g/n","50","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/06/28 19:34:40"
"Samsung","Unknown","10.90.5.166/::","00:7C:2D:AF:85:08","EHC-15","B4:79:C8:10:DD:A0","1785800030","104945583","1680854447","1944","31146","-65","30","g/n","90","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/03 19:54:44"
"Samsung","Unknown","10.90.7.46/::","00:7C:2D:AF:85:15","EHC-15","B4:79:C8:10:DF:10","365448","247247","118201","172","82","-73","22","g/n","90","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 11:39:01"
"Samsung","Unknown","10.40.6.129/::","00:7C:2D:AF:85:23","EHC-15","84:23:88:1E:4C:C0","758592255","15355481","743236774","613","29690","-60","33","g/n","40","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 00:55:18"
"Samsung","Unknown","10.100.3.26/::","00:7C:2D:AF:85:43","EHC-15","20:58:69:0C:6D:B0","1172287902","44809773","1127478129","1187","29888","-66","30","g/n","100","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/03 20:15:18"
"Samsung","Unknown","10.60.0.43/::","00:7C:2D:AF:85:A7","EHC-15","20:58:69:0C:6A:10","390708715","23838570","366870145","546","8417","-71","23","g/n","60","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/03 23:56:40"
"Samsung","Unknown","10.60.5.41/::","00:7C:2D:AF:85:B6","EHC-15","C8:03:F5:14:C3:A0","9152895794","363313745","8789582049","179237","4336251","-55","40","g/n","60","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/03 00:02:27"
"android-b3d05e5db9e806ca","Unknown","10.40.0.4/::","00:88:59:29:24:74","EHC-15","84:23:88:1E:4D:F0","158762974","4098877","154664097","1564","59032","-65","29","g/n","40","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 11:21:53"
"android-d16872f5d400e00a","Android","10.80.6.188/::","00:90:4C:7D:00:70","EHC-15","C8:03:F5:33:C4:D0","457696713","19133105","438563608","501","11496","-67","26","g/n","80","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 01:28:16"
"Galaxy-J7-Prime2","Android","10.60.6.209/::","00:B5:D0:C1:98:DD","EHC-15","84:23:88:1E:4A:C0","2065744405","122890202","1942854203","911","14405","-65","28","g/n","60","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/02 22:35:44"
"Redmi-10A","Unknown","10.80.0.202/::","00:C3:0A:02:5B:DB","EHC-15","C8:03:F5:33:DE:60","55355507","1692685","53662822","4768","151162","-72","25","g/n","80","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 11:58:37"
"Redmi-10A","Unknown","10.80.6.4/::","00:C3:0A:02:D7:CE","EHC-15","C8:03:F5:33:B8:60","45553553","1194572","44358981","463","17226","-66","31","g/n","80","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 09:26:48"
"","Unknown","10.40.0.39/::","00:C3:0A:65:0A:4C","EHC-15","84:23:88:1E:4D:F0","245500388","7272823","238227565","152","5011","-81","13","g/n","40","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/03 22:53:15"
"Samsung","Unknown","10.90.1.103/::","00:C3:F4:7E:09:F1","EHC-15","20:58:69:0C:92:30","6112866","5101263","1011603","9791","1941","-78","20","g/n","90","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 04:12:41"
"Samsung","Unknown","10.90.7.122/::","00:C3:F4:7E:09:F4","EHC-15","B4:79:C8:10:D4:A0","305701941","13048521","292653420","527","11834","-63","30","g/n","90","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 04:15:07"
"Samsung","Unknown","10.20.1.210/::","00:C3:F4:7E:0A:0D","EHC-15","20:58:69:0C:72:20","9320970","6198695","3122275","185","93","-75","21","g/n","20","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 02:46:52"
"Samsung","Unknown","10.110.6.249/::","00:C3:F4:7E:0A:14","EHC-15","B4:79:C8:10:D5:D0","2579628333","105627540","2474000793","3872","90705","-62","33","g/n","110","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/06/23 23:45:20"
"Samsung","Unknown","10.60.1.163/::","00:C3:F4:7E:0A:95","EHC-15","C8:03:F5:14:D0:90","1187671908","53594853","1134077055","3326","70382","-66","28","g/n","60","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/03 07:12:05"
"Samsung","Unknown","10.70.2.245/::","00:C3:F4:7E:0A:C2","EHC-15","20:58:69:0C:80:90","3662780","3071079","591701","192","37","-75","21","g/n","70","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/03 21:24:27"
"Samsung","Unknown","10.60.6.14/::","00:C3:F4:7E:0A:E8","EHC-15","C8:03:F5:14:C4:D0","18510340052","697683583","17812656469","28545","728802","-76","21","g/n","60","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/03 01:17:04"
"Samsung","Unknown","10.60.1.157/::","00:C3:F4:7E:0B:0E","EHC-15","C8:03:F5:14:CC:E0","6677373","616504","6060869","38","374","-69","26","g/n","60","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 05:33:59"
"Samsung","Unknown","10.30.1.45/::","00:C3:F4:7E:0B:10","EHC-15","C8:03:F5:33:B3:F0","56789725","2232295","54557430","2651","64795","-77","18","g/n","30","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 11:49:43"
"Samsung","Unknown","10.30.7.156/::","00:C3:F4:7E:0B:26","EHC-15","C8:03:F5:33:A5:50","226439","104087","122352","355","417","-76","19","g/n","30","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 09:42:21"
"Samsung","Unknown","10.100.3.56/::","00:C3:F4:7E:0B:2C","EHC-15","20:58:69:0C:A1:30","1218593864","847829","1217746035","23","33767","-52","43","g/n","100","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/06/29 00:01:21"
"Samsung","Unknown","10.60.0.36/::","00:C3:F4:7E:0B:2D","EHC-15","C8:03:F5:14:C5:B0","3119060025","236887995","2882172030","2818","34290","-72","23","g/n","60","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/06/27 14:28:00"
"Samsung","Unknown","10.60.1.64/::","00:C3:F4:7E:0B:9D","EHC-15","C8:03:F5:14:DB:30","1150294540","48799993","1101494547","1626666","36716484","-62","34","g/n","60","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 09:51:39"
"Samsung","Unknown","10.30.2.11/::","00:C3:F4:7E:0B:A9","EHC-15","C8:03:F5:39:DE:90","9651587062","364892564","9286694498","48445","1232965","-64","29","g/n","30","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/03 23:56:12"
"Samsung","Unknown","10.60.4.150/::","00:C3:F4:7E:0B:EA","EHC-15","C8:03:F5:14:C6:30","3942223","415836","3526387","110","938","-76","20","g/n","60","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 03:08:54"
"Samsung","Unknown","10.60.7.38/::","00:C3:F4:7E:0B:F1","EHC-15","C8:03:F5:14:D7:00","181602405","64189","181538216","2","5950","-62","32","g/n","60","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 03:36:54"
"Samsung","Unknown","10.20.1.116/::","00:C3:F4:7E:0B:FD","EHC-15","B4:79:C8:10:CB:C0","11153267","872970","10280297","218","2570","-81","16","g/n","20","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 04:22:20"
"Samsung","Unknown","10.30.4.247/::","00:C3:F4:7E:8E:FD","EHC-15","20:58:69:0C:76:B0","107043342","4390766","102652576","4006","93661","-73","21","g/n","30","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 11:45:21"
"Samsung","Unknown","10.90.2.56/::","00:C3:F4:7E:8F:04","EHC-15","B4:79:C8:10:D9:A0","237552283","9195279","228357004","4809","119433","-77","19","g/n","90","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 11:18:21"
"Samsung","Unknown","10.60.4.233/::","00:C3:F4:7E:C4:86","EHC-15","C8:03:F5:14:DB:30","9504075021","371909231","9132165790","12396974","304405526","-78","18","g/n","60","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/03 23:11:20"
"Samsung","Unknown","10.70.6.201/::","00:C3:F4:7E:C4:AA","EHC-15","20:58:69:0C:72:00","29656826804","1424853981","28231972823","44827","888216","-75","20","g/n","70","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/06/10 02:31:45"
"Samsung","Unknown","10.30.4.250/::","00:C3:F4:7E:C5:28","EHC-15","C8:03:F5:33:A5:50","906915227","39853316","867061911","6800","147962","-70","25","g/n","30","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 10:22:46"
"Samsung","Unknown","10.100.4.59/::","00:C3:F4:7E:C5:A9","EHC-15","20:58:69:0C:6D:B0","636131499","26086797","610044702","1071","25056","-71","25","g/n","100","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 02:31:17"
"Samsung","Unknown","10.100.3.128/::","00:C3:F4:86:2C:E7","EHC-15","20:58:69:0C:AF:60","75630722","4199011","71431711","741","12615","-79","16","g/n","100","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 10:30:45"
"Samsung","Unknown","10.30.4.63/::","00:C3:F4:86:2C:EA","EHC-15","20:58:69:0C:81:30","148403","67398","81005","2","3","-64","30","g/n","30","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 01:36:22"
"Samsung","Unknown","10.30.5.112/::","00:C3:F4:86:2D:43","EHC-15","20:58:69:0C:6B:D0","6092237","478204","5614033","31","367","-75","19","g/n","30","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 07:48:56"
"Samsung","Unknown","10.90.2.72/::","00:C3:F4:86:2D:5C","EHC-15","B4:79:C8:10:C1:60","5815036","451590","5363446","13","160","-71","25","g/n","90","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 02:46:54"
"Samsung","Unknown","10.30.7.125/::","00:C3:F4:86:2E:3D","EHC-15","C8:03:F5:33:AB:20","626475400","26778472","599696928","2579","57763","-74","22","g/n","30","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 09:10:36"
"Samsung","Unknown","10.60.3.197/::","00:C3:F4:86:2E:D0","EHC-15","C8:03:F5:14:C3:C0","10559954604","410950498","10149004106","59618","1472363","-65","32","g/n","60","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/02 22:56:00"
"Samsung","Unknown","10.30.6.118/::","00:C3:F4:86:2F:7D","EHC-15","20:58:69:0C:76:B0","24644704","1219393","23425311","1659","31871","-84","10","g/n","30","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 11:38:58"
"Samsung","Unknown","10.110.0.128/::","00:C3:F4:86:46:5D","EHC-15","B4:79:C8:10:D6:00","3983398272","153616203","3829782069","4383","109278","-71","23","g/n","110","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/03 04:25:38"
"Samsung","Unknown","10.70.3.85/::","00:C3:F4:86:46:7A","EHC-15","20:58:69:0C:8B:10","14211423320","631130533","13580292787","46959","1010438","-69","26","g/n","70","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/06/27 23:58:32"
"Samsung","Unknown","10.100.7.199/::","00:C3:F4:86:48:D1","EHC-15","20:58:69:0C:8B:50","651096514","29401167","621695347","586","12402","-65","30","g/n","100","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/06/15 22:16:59"
"Samsung","Unknown","10.90.0.32/::","00:C3:F4:86:48:D7","EHC-15","B4:79:C8:10:D8:30","179418083","10367118","169050965","752","12272","-69","27","g/n","90","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/03 18:00:15"
"Samsung","Unknown","10.100.0.247/::","00:C3:F4:86:B1:11","EHC-15","20:58:69:0C:63:50","569432594","27849419","541583175","590","11490","-68","25","g/n","100","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/03 19:26:14"
"Samsung","Unknown","10.70.2.205/::","00:C3:F4:86:B1:38","EHC-15","20:58:69:0C:80:90","20272676","6159469","14113207","413","948","-61","35","g/n","70","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/03 05:16:55"
"Samsung","Unknown","10.30.2.132/::","00:C3:F4:86:B1:3F","EHC-15","20:58:69:0C:B0:F0","3439066464","146722373","3292344091","18476","414600","-79","16","g/n","30","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 00:40:53"
"Galaxy-A02","Unknown","10.100.2.169/::","02:07:A7:0B:BA:D0","EHC-15","20:58:69:0C:7C:50","16009973","685456","15324517","120","2683","-64","32","g/n","100","1","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 09:08:49"
"A22-alkhas-b-Nurse","Unknown","10.60.5.84/::","02:08:EF:46:69:97","EHC-15","B4:79:C8:10:DC:20","3884079","1548300","2335779","52","78","-85","11","g/n","60","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 03:48:50"
"","Unknown","10.30.0.200/::","02:09:48:3F:AC:E6","EHC-15","20:58:69:0C:81:30","4750","2111","2639","8","10","-79","15","g/n","30","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 11:58:55"
"LAPTOP-G2311","Windows (Mobile) 8/8.1/10","10.100.6.101/::","02:0F:B5:00:54:1A","EHC-15","70:CA:97:25:A0:20","5126445","1947206","3179239","1249","2039","-77","20","g/n","100","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 11:37:49"
"EX3700","Netgear Router","10.100.2.225/::","02:0F:B5:DE:8C:32","EHC-15","70:CA:97:25:A0:20","9384","6396","2988","4","1","-75","22","g/n","100","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 11:37:11"
"M2006C3LII-Redmi9i","Android","10.80.1.107/::","02:10:43:96:EB:25","EHC-15","C8:03:F5:38:F5:C0","82861007","2846409","80014598","5625","158131","-68","27","g/n","80","6","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 11:52:06"
"iPhone","Unknown","10.50.3.207/::","02:13:C2:AE:DE:57","EHC-15","B4:79:C8:0F:01:B0","1058415","220362","838053","15","58","-73","25","g/n","50","11","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 07:10:54"
"S24-Ultra-alkhas-b-Noor","Unknown","10.60.4.25/::","02:16:1D:51:55:85","EHC-15","C8:03:F5:33:B3:00","66028040","2548093","63479947","1259","31379","-96","6","a/n/ac","60","52","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 11:30:57"
"samsunG","Unknown","10.80.5.43/::","02:21:75:54:D8:47","EHC-15","84:23:88:1E:4C:90","0","0","0","0","0","0","0","a/n/ac","80","44","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 12:04:46"
"Galaxy-S24-Ultra","Unknown","10.90.6.135/::","02:2F:9A:FB:BD:9F","EHC-15","B4:79:C8:10:DF:10","19621742","56271","19565471","8","3062","-89","14","a/n/ac","90","149","N/A","Standard+Open","AUTHORIZED","vsz","2025/07/04 09:52:55"
"S24-Ultra-alkhas-b-Rahaofa","Unknown","10.90.6.134/::","02:2F:D6:6B:48:BC","EHC-15","B4:79:C8:10:E8:40","","","","","","","","N/A","90","","N/A","Standard+Open","AUTHORIZED","","2025/07/04 12:03:57"
